z=2 k                     pk_nl                    
7.10213754925e-06         33.1736836769            
8.94106143882e-06         41.2803812091            
1.12561294537e-05         51.36812328              
1.41706274077e-05         63.9210203982            
1.78397629447e-05         79.541066748             
2.24589309114e-05         98.9777627915            
2.82741188461e-05         123.163391711            
3.55950067115e-05         153.257644328            
4.48114584821e-05         190.702814798            
5.64142838227e-05         237.292096975            
7.10213754925e-05         295.253832421            
8.94106143882e-05         367.354895331            
0.000112561294537         457.026537515            
0.000141706274077         568.515538459            
0.000178397629447         707.061916671            
0.000224589309114         879.100601093            
0.000282741188461         1092.47699176            
0.000355950067115         1356.65379816            
0.000448114584821         1682.86962066            
0.000564142838227         2084.19436425            
0.000710213754925         2575.42241578            
0.000894106143882         3172.71157374            
0.00112561294537          3892.76664644            
0.00141706274077          4751.33190047            
0.00178397629447          5760.03158233            
0.00224589309114          6922.431281              
0.00282741188461          8228.61943715            
0.00355950067115          9643.09239565            
0.00448114584821          11113.5124096            
0.00564142838227          12538.4459963            
0.00710213754925          13771.4905079            
0.00894106143882          14616.4475713            
0.0112561294537           14836.7728096            
0.014170627282            14209.4860142            
0.0178396698122           12653.1202039            
0.0224463254475           10424.2379306            
0.0278630104054           8291.38366556            
0.0324064793957           7122.37799051            
0.0357057840202           6567.82967642            
0.0384302618581           6233.29096089            
0.0408645920765           5987.15156735            
0.0431359687754           5774.52571083            
0.0453118328322           5567.67171673            
0.0474326732148           5351.64342991            
0.049525110831            5119.20772088            
0.0516079212258           4868.52312441            
0.0536951210177           4601.84344795            
0.0557976844492           4324.4739036             
0.0579245612118           4043.89204584            
0.060083311739            3768.61767166            
0.0622805206682           3507.23490141            
0.0645220753631           3267.41662485            
0.0668133589559           3055.13076118            
0.069159387316            2874.03586068            
0.0715649080924           2725.11200085            
0.0740344734029           2606.60579408            
0.076572493772            2514.06273896            
0.0791832784505           2440.53640453            
0.0818710656776           2377.24551749            
0.08464004543             2314.48026314            
0.0874943765231           2243.01886739            
0.0904381994957           2156.01287289            
0.0934756463999           2050.43823097            
0.0966108484316           1928.18214502            
0.099847942199            1795.71319532            
0.103191075347            1662.57371961            
0.106644412203            1538.97684842            
0.110212140064            1433.25451378            
0.113898476751            1349.70175331            
0.117707680004            1287.75711721            
0.121644059323            1241.90540855            
0.125711990823            1203.87338667            
0.129915935686            1163.10735466            
0.134260462792            1111.54717812            
0.138750276104            1047.19082491            
0.143390247442            974.721520758            
0.148185455273            902.572287875            
0.153141230248            838.970350257            
0.158263208298            788.844759948            
0.163557392261            751.735132697            
0.169030223201            721.925277735            
0.174688662894            691.668643289            
0.180540289305            655.675005558            
0.186593407417            613.848873814            
0.192857178456            571.288884273            
0.199341771404            534.155830002            
0.206058541958            504.719769991            
0.213020245585            480.654503957            
0.220241293518            457.082660664            
0.227738063372            430.860120365            
0.235529280027            403.207721336            
0.243636487914            377.600907163            
0.252084643585            356.097609588            
0.260902868584            337.03372397             
0.270125418799            317.829637552            
0.279792950601            297.956327142            
0.289954200516            279.161258695            
0.300668251769            262.415321237            
0.312007650864            246.691193446            
0.324062783928            230.864553162            
0.336948169168            215.589163776            
0.350811750842            201.462697397            
0.365849056034            187.654055155            
0.382325540698            174.096217512            
0.400613358333            161.090094211            
0.421254884776            148.191623756            
0.445078968357            135.420040537            
0.473428528745            122.526979351            
0.508641775364            109.285879779            
0.555151550184            95.3031485361            
0.622081871076            80.1085089278            
0.728023405587            63.5359849363            
0.89646551265             47.3779834148            
1.12679031326             34.798982904             
1.41851159358             25.7266631559            
1.7858001708              19.0458913347            
2.24818921535             14.0153258102            
2.83030253372             10.1807274695            
3.56313978277             7.25720731251            
4.4857272183              5.05410033045            
5.6471959855              3.42905892866            
7.10939853152             2.26359714828            
8.95020247391             1.45403217761            
