k                         CCL lin error            
1.90157644543e-07         -5.34970878264e-06       
2.39394290962e-07         -5.34933241529e-06       
3.01379556331e-07         -5.34876348653e-06       
3.7941438206e-07          -5.34792479845e-06       
4.77654407176e-07         -5.34668001065e-06       
6.01331271249e-07         -5.34466670994e-06       
7.57031218282e-07         -5.34145997178e-06       
9.53045838217e-07         -5.33638651252e-06       
1.19981362434e-06         -5.32832788163e-06       
1.51047586109e-06         -5.31558302211e-06       
1.90157644543e-06         -5.29539735209e-06       
2.39394290962e-06         -5.26344762357e-06       
3.01379556331e-06         -5.21276183553e-06       
3.7941438206e-06          -5.13251519572e-06       
4.77654407176e-06         -5.00535428552e-06       
6.01331271249e-06         -4.80375006549e-06       
7.57031218282e-06         -4.48428956309e-06       
9.53045838217e-06         -3.97799432282e-06       
1.19981362434e-05         -3.17560571178e-06       
1.51047586109e-05         -1.90388834702e-06       
1.90157644543e-05         2.21436405396e-07        
2.39394290962e-05         2.69718621188e-07        
3.01379556331e-05         3.10222858984e-07        
3.7941438206e-05          3.90948131967e-07        
4.77654407176e-05         5.07520416302e-07        
6.01331271249e-05         6.78195412971e-07        
7.57031218282e-05         9.48437582983e-07        
9.53045838217e-05         1.37270332433e-06        
0.000119981362434         2.04898080479e-06        
0.000151047586109         3.11910529732e-06        
0.000190157644543         4.81523575836e-06        
0.000239394290962         7.50152856819e-06        
0.000301379556331         1.17599365443e-05        
0.00037941438206          1.85066907067e-05        
0.000477654407176         2.92178706287e-05        
0.000601331271249         4.61536535365e-05        
0.000757031218282         7.31977188749e-05        
0.000953045838217         0.000106657269532        
0.00119981362434          5.79611301333e-05        
0.00151047586109          3.0236616511e-05         
0.00190157644543          1.80156649698e-05        
0.00239394290962          1.07711682192e-05        
0.00301379556331          6.68518553035e-06        
0.0037941438206           4.38395159763e-06        
0.00477654407176          3.21872827769e-06        
0.00601331271249          2.1722153862e-05         
0.00757031218282          1.09214612026e-05        
0.00953045838217          5.52430556692e-06        
0.0119981362434           2.19039375478e-06        
0.0151047586104           -1.64603328898e-05       
0.0190157629322           -1.80175081995e-06       
0.0239387914804           2.13982852082e-05        
0.0300837303795           2.84115837639e-05        
0.036801378714            1.50449153942e-05        
0.0418722464805           3.34572695867e-06        
0.0457057812749           -2.30808172618e-05       
0.0489690935211           -2.20292091515e-05       
0.0519325829567           -2.77289228915e-05       
0.0547243231016           -2.93684787887e-05       
0.0574152472769           1.69270680727e-06        
0.0600492988678           8.95300464293e-06        
0.0626560665622           6.23529358185e-05        
0.0652568199401           9.32353914055e-05        
0.0678676903088           0.00014922335026         
0.0705014786151           0.000204204517916        
0.0731687461405           0.000245589098942        
0.0758785048914           0.000282940523822        
0.0786386721295           0.000281510658773        
0.0814563794893           0.000258300913094        
0.0843381889176           0.000231227083315        
0.0872902468738           0.000174050213875        
0.0903183964002           0.000104046182824        
0.093428259691            3.91870516962e-05        
0.0966252995264           -3.33431244754e-05       
0.0999148652696           -8.16588215535e-05       
0.103302227414            -0.000107279187565       
0.106792603557            -0.000115606318151       
0.110391177928            -0.00010869737013        
0.114103116129            -8.3172381481e-05        
0.117933576395            -6.03240067213e-05       
0.121887718486            -1.26702560068e-05       
0.125970711172            2.243837756e-05          
0.130187739175            4.15539485129e-05        
0.134544010387            1.28647102913e-05        
0.139044764138            -8.08641674267e-06       
0.143695281266            -6.63411838226e-05       
0.148500896736            -0.000151998592383       
0.15346701552             -9.38028913946e-05       
0.158599132482            7.3796353985e-05         
0.163902856976            0.000116548782317        
0.169383942887            -9.17392304479e-06       
0.175048324854            -0.000115303586424       
0.180902161458            -9.05612199952e-05       
0.186951886198            -2.28985490835e-05       
0.193204267199            -1.40004592603e-05       
0.19966647671             2.12219112958e-05        
0.20634617168             -1.48330002309e-05       
0.213251586971            -8.62864803291e-05       
0.220391643167            -2.72298142339e-05       
0.22777607146             1.45048130271e-05        
0.235415558785            -3.91540820864e-05       
0.243321917324            -2.644444005e-05         
0.251508283675            -1.85620252663e-05       
0.259989354659            9.86484629605e-06        
0.268781668845            1.88101683027e-05        
0.277903945824            -4.65160878591e-05       
0.287377499214            -4.00182625725e-05       
0.297226744824            -3.50062168191e-05       
0.307479833067            3.8836618653e-05         
0.318169445503            4.15634001324e-05        
0.329333810984            -7.2309748281e-06        
0.341018019765            -7.29844132902e-05       
0.353275748068            4.69838240986e-05        
0.366171557786            7.42336287278e-05        
0.379784017413            -3.03417375851e-05       
0.394210020701            2.68250046522e-05        
0.409570894277            5.25678774884e-05        
0.426021250399            8.02619817866e-06        
0.443762183451            4.33319130296e-05        
0.463061585608            3.13821503378e-05        
0.484286612656            5.61243665016e-05        
0.507957881992            4.23720227727e-05        
0.534844719037            6.40642658805e-05        
0.566142992662            6.39816887432e-05        
0.60383148397             8.07752242632e-05        
0.651444553809            9.39181759208e-05        
0.715872148717            9.98291739326e-05        
0.811517142894            0.000122027167165        
0.965835173458            0.000144817830688        
1.20191385929             0.000156365989422        
1.5123648368              0.000197568703915        
1.90394588826             0.000217749639236        
2.39692584376             0.000238554709795        
3.01755085489             0.000243703496763        
3.7988714526              0.000253304299569        
4.78249580782             0.000265276131319        
6.02080550427             0.0002905193633          
7.57974504879             0.000280217804131        
9.54233365684             0.000293290922083        
