k                         pk_nl                    
7.01074096955e-06         74.3363385175            
8.82599996207e-06         94.7595625365            
1.11112756367e-05         120.793879161            
1.39882672565e-05         153.980884378            
1.76101851162e-05         196.284535562            
2.21699095492e-05         250.209453267            
2.79102625087e-05         318.947225769            
3.5136938722e-05          406.564999794            
4.42347850498e-05         518.244719404            
5.56882949845e-05         660.58677394             
7.01074096955e-05         841.994401968            
8.82599996207e-05         1073.15842819            
0.000111112756367         1367.66469731            
0.000139882672565         1742.74812134            
0.000176101851162         2220.2150472             
0.000221699095492         2827.54750069            
0.000279102625087         3599.18480664            
0.00035136938722          4577.9501934             
0.000442347850498         5816.55327043            
0.000556882949845         7379.03834606            
0.000701074096955         9341.86531961            
0.000882599996207         11793.894652             
0.00111112756367          14833.8269971            
0.00139882672565          18565.7728843            
0.00176101851162          23087.8157521            
0.00221699095492          28474.7124885            
0.00279102625087          34752.1748369            
0.0035136938722           41691.4730494            
0.00442347850498          49348.8776632            
0.00556882949845          57218.9132853            
0.00701074096955          64644.9490592            
0.00882599996207          70663.5177449            
0.0111112756367           74016.8682415            
0.0139882671802           73358.489308             
0.0176101211013           67861.1503363            
0.0221603250737           58265.1054844            
0.0275680861047           48016.6878489            
0.0322262240782           41932.9025253            
0.0355882386132           39004.7352009            
0.0383447455903           37231.5169247            
0.0407984189997           35920.3892372            
0.0430828452839           34783.5967027            
0.0452681715908           33674.5698515            
0.0473962209539           32511.34493              
0.0494943487134           31256.1601264            
0.0515817690837           29898.1212431            
0.0536727774945           28446.5924435            
0.0557785342566           26930.7238995            
0.0579081182228           25390.0158826            
0.060069182454            23871.666077             
0.0622683798804           22423.2278485            
0.0645116494523           21089.3404465            
0.0668044141331           19904.3781845            
0.0691517211856           18890.5452922            
0.0715583435003           18055.844518             
0.0740288539003           17391.831463             
0.0765676802431           16874.6705295            
0.0791791465961           16466.0147543            
0.0818675041359           16115.5324613            
0.0846369543728           15767.860772             
0.0874916666135           15368.4548713            
0.09043579111             14875.7776885            
0.0934734690445           14271.1029342            
0.096608840291            13564.2784375            
0.0998460497637           12794.299814             
0.103189253076            12017.8874207            
0.106642622176            11296.812793             
0.110210351586            10681.5895682            
0.113896665876            10198.9921158            
0.117705828931            9845.72458644            
0.121642155651            9588.57985578            
0.125710026613            9375.09308739            
0.129913906315            9142.73497335            
0.134258365558            8840.10972451            
0.13874810857             8452.99140642            
0.143388005465            8012.71312507            
0.148183130712            7574.07001982            
0.153138808294            7188.92077769            
0.158260664404            6886.44998352            
0.163554688605            6663.46272332            
0.16902730463             6483.46024389            
0.174685452256            6296.73785517            
0.180536682074            6070.65840153            
0.186589265465            5806.31804159            
0.192852322779            5536.11837063            
0.199335973584            5299.90242466            
0.206051514011            5111.31778845            
0.213011627799            4953.54169223            
0.220230639697            4796.4912804             
0.22772482274             4620.86599178            
0.235512774771            4435.87505121            
0.243615884957            4263.38607022            
0.252058918675            4114.98671797            
0.260870759976            3979.80234557            
0.2700853667              3842.08940283            
0.279743016781            3699.93512031            
0.28989195988             3563.84624073            
0.300590643498            3438.52885537            
0.311910769997            3317.93118224            
0.323941583119            3195.92792876            
0.336796021192            3076.04425316            
0.35061978847             2961.18067664            
0.365605143116            2846.49713509            
0.382012606879            2731.43676379            
0.400206582507            2616.75628122            
0.420716678295            2499.52126256            
0.444349477656            2378.54104873            
0.472406334036            2250.63303038            
0.507141462605            2111.52343347            
0.552803673526            1953.65833415            
0.618100718088            1764.34402938            
0.720920578895            1525.49359273            
0.885318611553            1237.00189567            
1.11233927749             950.482877344            
1.40030670914             699.804289206            
1.76288151489             493.952642672            
2.21933633697             335.612604992            
2.79397891192             220.870568777            
3.51741105224             141.694750078            
4.42815815739             89.1203128871            
5.57472083178             55.2184628688            
