k                         pk_nl                    
6.8640960776e-06          359.723741815            
8.64138498109e-06         440.254571505            
1.08788591458e-05         538.813720642            
1.369567223e-05           659.43716282             
1.72418298019e-05         807.059340971            
2.17061776834e-05         987.724355517            
2.73264586786e-05         1208.82506705            
3.44019732448e-05         1479.40474445            
4.33095183338e-05         1810.52289911            
5.4523453203e-05          2215.69862024            
6.8640960776e-05          2711.44624818            
8.64138498109e-05         3317.91704074            
0.000108788591458         4059.65838786            
0.0001369567223           4966.4945195             
0.000172418298019         6074.51622801            
0.000217061776834         7427.13802939            
0.000273264586786         9076.13713897            
0.000344019732448         11082.5364096            
0.000433095183338         13517.1456078            
0.00054523453203          16460.4968339            
0.00068640960776          20001.6033635            
0.000864138498109         24234.2804332            
0.00108788591458          29248.8529421            
0.001369567223            35121.9689334            
0.00172418298019          41895.5747267            
0.00217061776834          49551.2102905            
0.00273264586786          57977.2352299            
0.00344019732449          66926.756448             
0.00433095183338          75700.1631322            
0.0054523453203           84083.0927342            
0.0068640960776           90965.416186             
0.00864138498109          95161.7060346            
0.0108788591458           95321.04107              
0.0136956721802           90226.4221208            
0.0172417835271           79540.536407             
0.0216986417194           64886.7395647            
0.0270366763077           50742.3679863            
0.0317390088008           42647.0578547            
0.0351194458648           38892.164465             
0.0378742333197           36676.8999959            
0.040318510261            35075.5263753            
0.0425899826729           33722.0704774            
0.0447603756818           32436.1922803            
0.046872205903            31123.4118539            
0.0489531618714           29737.0118843            
0.0510226252893           28263.4811376            
0.0530949755613           26713.0381107            
0.0551814117506           25114.1424549            
0.0572910254988           23506.7379826            
0.0594314669962           21937.5563283            
0.0616093764378           20452.356193             
0.0638306735738           19091.8549877            
0.0661007577738           17887.087959             
0.0684246496153           16858.5320439            
0.0708070930598           16008.1867736            
0.0732526303237           15326.8876587            
0.0757656573745           14789.8345908            
0.0783504653851           14359.1214202            
0.081011271839            13988.1337516            
0.0837522439093           13625.496165             
0.0865775160349           13222.6231385            
0.0894912031552           12742.4580676            
0.0924974107505           12168.3988681            
0.0956002426336           11509.6986688            
0.0988038072995           10799.0980823            
0.102112223555            10085.7106627            
0.105529626087            9422.1008966             
0.109060171609            8850.49768686            
0.112708046177            8393.61660749            
0.116477474275            8048.59938894            
0.120372730265            7788.00958332            
0.124398152752            7570.30209215            
0.12855816246             7344.1413736             
0.132857284191            7068.25019199            
0.137300173439            6730.5525202             
0.141891648273            6352.73349089            
0.146636727131            5976.20140979            
0.151540673214            5640.66732288            
0.156609046298            5370.05450281            
0.161847762885            5163.30732017            
0.167263165846            4994.44533619            
0.172862104947            4826.70079577            
0.178652030059            4634.68770932            
0.1846410993              4416.44676178            
0.190838305047            4194.10563638            
0.197253621582            3995.9585218             
0.203898179313            3833.33424875            
0.210784471988            3696.3469999             
0.217926605387            3564.00485613            
0.225340598711            3421.37384817            
0.233044753678            3272.74534965            
0.241060111568            3132.64008394            
0.249411025853            3010.19683601            
0.258125888604            2899.18480521            
0.267238064265            2788.76952261            
0.276787107142            2676.06452028            
0.286820373457            2567.58281105            
0.297395192049            2467.21552431            
0.308581842155            2371.4249095             
0.320467723901            2275.51891595            
0.333163336951            2181.19050245            
0.346811081112            2090.71584367            
0.361598609408            2001.05480234            
0.377779810287            1911.22233508            
0.395709149858            1821.81856036            
0.415900635691            1730.8012324             
0.439134929746            1637.07431083            
0.46666726719             1538.42784235            
0.50066290866             1431.70490731            
0.545183581502            1311.60200124            
0.608522613119            1169.49832707            
0.707811080826            994.079736949            
0.867185952065            788.956693368            
1.08913667901             594.850697785            
1.37108410359             434.036266259            
1.72609236094             306.440494485            
2.17302153612             209.456490659            
2.7356720322              139.04182586             
3.44400703967             90.0281789865            
4.33574798064             57.1103634168            
5.45838331196             35.6393226053            
