k                         pk_nl                    
7.05657359917e-06         329.22667042             
8.88369982419e-06         404.376671227            
1.11839154594e-05         496.6805758              
1.40797153752e-05         610.05397178             
1.77253114767e-05         749.301487175            
2.231484505e-05           920.329248467            
2.80927254937e-05         1130.3871682             
3.53666460105e-05         1388.3759598             
4.45239693926e-05         1705.21990623            
5.60523565023e-05         2094.32150061            
7.05657359917e-05         2572.11243821            
8.88369982419e-05         3158.71718588            
0.000111839154594         3878.7425468             
0.000140797153752         4762.19995705            
0.000177253114767         5845.55153043            
0.0002231484505           7172.84250728            
0.000280927254937         8796.83864532            
0.000353666460105         10780.0336981            
0.000445239693926         13195.3412697            
0.000560523565023         16126.2042888            
0.000705657359917         19665.5486949            
0.000888369982419         23912.3250915            
0.00111839154594          28963.4279225            
0.00140797153752          34903.22609              
0.00177253114767          41782.7709017            
0.002231484505            49593.2956901            
0.00280927254937          58232.1376618            
0.00353666460105          67224.9844682            
0.00445239693926          76510.2224635            
0.00560523565023          85263.0901785            
0.00705657359917          92538.2274072            
0.00888369982419          97119.185434             
0.0111839154594           97609.4963673            
0.0140797152536           92759.2169656            
0.0177252207889           82264.9764426            
0.0223025010352           67832.5878064            
0.0276880870074           54171.3813599            
0.0322121106338           46586.431943             
0.0354960622422           42888.5961194            
0.0382067930519           40590.2613951            
0.0406283352761           38864.8687718            
0.0428875061908           37372.7593886            
0.045051510587            35943.5716947            
0.047160680117            34487.1712445            
0.049241524551            32960.130492             
0.0513127367414           31351.685585             
0.0533882689182           29676.8455275            
0.0554790431463           27963.4468986            
0.0575939653255           26253.2720788            
0.0597405579881           24592.1925084            
0.0619253720797           23026.3950866            
0.0641542643166           21595.8193601            
0.066432589403            20330.0942935            
0.0687653364037           19246.9696299            
0.0711572273488           18347.5835609            
0.0736127895986           17618.4007466            
0.0761364095391           17031.9501697            
0.0787323727197           16546.3498884            
0.0814048939784           16113.2295761            
0.0841581400868           15678.4494593            
0.0869962467759           15194.0793304            
0.0899233315602           14625.5167767            
0.0929435034837           13961.558974             
0.0960608707141           13216.9610984            
0.0992795467796           12430.1913358            
0.102603656164            11653.0552839            
0.106037339918            10939.4819063            
0.109584761911            10330.140433             
0.113250116333            9842.58063411            
0.117037637034            9468.90228063            
0.120951609287            9175.32182198            
0.124996384548            8915.69100658            
0.129176398791            8637.60685078            
0.133496194996            8303.09783202            
0.137960450366            7906.80383272            
0.142574008893            7478.09473881            
0.147341919913            7062.01179663            
0.152269483358            6697.67239388            
0.157362302532            6403.95002763            
0.162626345358            6173.56351603            
0.168068015265            5975.34294079            
0.173694233166            5771.71724099            
0.179512532354            5541.08944869            
0.185531168656            5287.8985699             
0.191759248853            5038.06207866            
0.198206881274            4818.71476497            
0.204885353631            4636.57850728            
0.21180734476             4477.08046673            
0.218987179007            4318.74023444            
0.226441134889            4149.85129374            
0.234187823567            3978.894393              
0.24224865811             3820.40063575            
0.250648442269            3680.39002058            
0.259416118469            3550.01229558            
0.268585730841            3419.26900847            
0.278197683034            3287.93509261            
0.288300406741            3162.94543167            
0.298952613061            3046.12561477            
0.310226387959            2933.04573718            
0.322211538621            2820.20968373            
0.335021842197            2709.98953734            
0.348804274236            2603.35580012            
0.36375306393             2497.06166752            
0.38013187676             2390.79508416            
0.398310308277            2284.36152603            
0.418826921706            2175.51016872            
0.44250458008             2062.86097148            
0.470676187421            1943.40706663            
0.505661839011            1812.97601006            
0.551858593775            1664.38924358            
0.618314700831            1485.81479007            
0.723475742504            1262.03982257            
0.890733731468            1000.32460021            
1.1195631603              753.635332997            
1.40941274746             547.671244987            
1.77434539994             384.173939897            
2.23376851322             260.820603165            
2.81214794536             172.15978388             
3.54028451014             111.025563519            
4.4569541348              70.2765077047            
5.6109728195              43.8366191388            
