k                         pk_nl                    
7.11423641476e-06         91.5949899802            
8.95629300805e-06         116.04472019             
1.12753048633e-05         147.020891501            
1.41947678181e-05         186.265626755            
1.78701539208e-05         235.984727479            
2.24971908836e-05         298.974018965            
2.83222852973e-05         378.774384069            
3.56556446808e-05         479.870368189            
4.48877971626e-05         607.940675065            
5.65103885275e-05         770.174096494            
7.11423641476e-05         975.666724435            
8.95629300805e-05         1235.91961475            
0.000112753048633         1565.458074              
0.000141947678181         1982.59458334            
0.000178701539208         2510.35437983            
0.000224971908836         3177.57291855            
0.000283222852973         4020.15510105            
0.000356556446808         5082.45656188            
0.000448877971626         6418.7101979             
0.000565103885275         8094.35833145            
0.000711423641476         10186.9619323            
0.000895629300805         12785.9343753            
0.00112753048633          15989.6966739            
0.00141947678181          19900.6562647            
0.00178701539208          24613.6368447            
0.00224971908836          30197.9662089            
0.00283222852973          36671.5096747            
0.00356556446808          43774.0736369            
0.00448877971626          51583.5663586            
0.00565103885275          59567.1156903            
0.00711423641476          67060.7707064            
0.00895629300805          73102.1125977            
0.0112753048633           76440.930662             
0.0141947677117           75780.1430968            
0.0178700715992           70333.7687474            
0.0224856522654           60857.2350924            
0.0279339264788           50767.2888839            
0.032545848921            44764.3165516            
0.0358872943173           41762.7720231            
0.0386398115802           39874.2924652            
0.0410960080739           38441.1996075            
0.0433860624126           37185.0005514            
0.0455787671615           35962.6476983            
0.0477153239926           34698.8888139            
0.0498227736534           33355.0187701            
0.0519201605887           31921.5282371            
0.0540216854108           30406.7020745            
0.0561384553009           28838.3253248            
0.0582795205589           27256.1409076            
0.0604525209023           25703.5252485            
0.0626641057284           24226.2270362            
0.0649202170159           22865.6837067            
0.0672262852874           21654.7291355            
0.0695873685819           20613.2238788            
0.0720082529088           19747.0535648            
0.074493525951            19046.3514004            
0.077047631743            18486.3868059            
0.0796749115399           18027.7753106            
0.0823796344891           17620.9485547            
0.0851660206866           17211.1552838            
0.0880382585108           16746.8937062            
0.0910005176786           16190.6230131            
0.0940569591647           15526.8427122            
0.0972117429248           14769.0881829            
0.100469034231            13958.3144175            
0.103833009342            13150.8108868            
0.107307861181            12406.1136615            
0.110897805646            11771.3084298            
0.114607089181            11268.822605             
0.118439998186            10891.3000054            
0.122400870878            10602.6845678            
0.126494112178            10348.961977             
0.130724212198            10071.0822271            
0.135095768931            9722.14691454            
0.13961351571             9293.96470087            
0.144282354079            8821.00953561            
0.14910739271             8359.44733339            
0.154093993093            7957.29043586            
0.159247822821            7637.82728181            
0.164574917435            7393.02261743            
0.170081752011            7184.81967765            
0.175775323936            6965.46219006            
0.181663248738            6707.60565763            
0.187753871303            6417.67858576            
0.194056395535            6128.68834953            
0.200581036374            5876.94028437            
0.207339199294            5671.35792725            
0.214343693982            5492.26289355            
0.221608991015            5311.4998317             
0.229151533232            5113.96770708            
0.236990117458            4911.49536671            
0.245146367693            4724.34629456            
0.25364532867             4560.29851912            
0.262516219745            4407.40991174            
0.271793405267            4251.81669482            
0.281517661611            4094.17320494            
0.291737857413            3944.25572323            
0.302513219971            3804.43815897            
0.313916450197            3668.65959181            
0.32603809449             3532.3495096             
0.338992827157            3399.13217521            
0.352928723517            3270.48140367            
0.36804137429             3141.96574438            
0.384596145326            3013.4815034             
0.40296476691             2884.96216913            
0.423688472769            2753.60246216            
0.447593380689            2617.92672178            
0.476016016515            2474.30816829            
0.511279279047            2317.81514478            
0.557778067576            2139.77322554            
0.624545086351            1925.51675458            
0.730040812442            1654.47062831            
0.898119224857            1328.57093035            
1.12872307212             1008.37892837            
1.42094073507             732.028351209            
1.78885825839             509.490249885            
2.25203911951             341.853942833            
2.8351492759              222.643422141            
3.56924146966             141.667356418            
4.49340878699             88.561449977             
5.65686650752             54.6367272001            
