k                         pk_nl                    
6.9978597926e-06          213.832548477            
8.80978352107e-06         265.145409087            
1.10908603471e-05         328.771688224            
1.39625659296e-05         407.666206062            
1.75778290626e-05         505.489714986            
2.21291756911e-05         626.784311816            
2.78589816196e-05         777.179412678            
3.50723799076e-05         963.65217032             
4.41535103178e-05         1194.84820058            
5.5585976159e-05          1481.4764685             
6.9978597926e-05          1836.79348499            
8.80978352107e-05         2277.19361227            
0.000110908603471         2822.92135152            
0.000139625659296         3498.91760111            
0.000175778290626         4335.80066388            
0.000221291756911         5370.96125306            
0.000278589816196         6649.71509888            
0.000350723799076         8226.41180253            
0.000441535103178         10165.3511185            
0.00055585976159          12541.2833723            
0.00069978597926          15439.0122508            
0.000880978352107         18951.0385396            
0.00110908603471          23171.4571034            
0.00139625659296          28187.1230924            
0.00175778290626          34060.6771966            
0.00221291756911          40807.2504863            
0.00278589816196          48363.960953             
0.00350723799076          56358.718374             
0.00441535103178          64740.7943081            
0.0055585976159           72818.9007242            
0.0069978597926           79772.8012358            
0.00880978352107          84507.5651855            
0.0110908603471           85745.6224053            
0.0139625658197           82292.5111044            
0.0175777451388           73727.935679             
0.0221175293948           61427.0901858            
0.0274705034801           49486.3569829            
0.0319899011744           42746.3361264            
0.0352663761968           39451.6715266            
0.0379672721417           37398.6502295            
0.0403783002582           35852.3722341            
0.042626726127            34505.9925679            
0.0447798673616           33210.7036401            
0.046878069862            31886.5653561            
0.0489478263635           30495.3107496            
0.0510078029642           29028.1717956            
0.0530719228455           27498.1529364            
0.0551510793043           25930.8623791            
0.0572541505488           24366.3690944            
0.059388632625            22846.4805317            
0.0615610510846           21413.1343063            
0.0637772381571           20103.3035587            
0.0660425247762           18944.1271422            
0.0683618767802           17952.0827528            
0.0707399933724           17127.845638             
0.0731813793672           16458.9575726            
0.075690398792            15919.5524516            
0.078271314951            15471.6932413            
0.0809283204959           15069.2609303            
0.0836655600278           14663.7917888            
0.0864871470911           14210.1946689            
0.0893971769739           13677.949582             
0.0923997364328           13057.3358029            
0.0954989112677           12362.5047893            
0.0986987925373           11629.6595326            
0.102003482127            10907.5565222            
0.105417098327            10245.7548408            
0.108943782038            9681.33407853            
0.112587704209            9230.15412226            
0.116353075108            8884.09753756            
0.120244155977            8611.1739175             
0.124265273678            8367.30166059            
0.128420838877            8104.86976966            
0.132715368355            7788.77850824            
0.137153512013            7415.13141867            
0.141740085193            7012.15124123            
0.146480106939            6622.52055067            
0.15137884492             6282.49969494            
0.156441867817            6008.468206              
0.161675106121            5793.10347002            
0.167084922511            5606.85352147            
0.172678193236            5414.01308153            
0.178462402316            5195.45927885            
0.184445750893            4956.45004102            
0.190637284702            4721.44227619            
0.197047043538            4515.68571387            
0.203686237748            4344.98248786            
0.210567458345            4194.85268182            
0.217704929414            4045.0982754             
0.225114814331            3885.38029773            
0.232815591181            3724.25090121            
0.240828518184            3575.3288773             
0.249178217549            3443.83522785            
0.257893417101            3321.1413641             
0.267007904958            3197.87623467            
0.276561776188            3074.40837108            
0.286603086199            2957.17948824            
0.297190081189            2847.65844097            
0.308394264079            2741.66770477            
0.320304698205            2636.00963408            
0.333034192775            2533.00457124            
0.346728434539            2433.56282177            
0.361579889886            2334.52516035            
0.377849735196            2235.72721696            
0.395903915232            2136.99511822            
0.416275387255            2036.21637589            
0.439777912227            1932.21604985            
0.467728576673            1822.21283174            
0.502417665214            1702.46376832            
0.548180876018            1566.46947387            
0.613932988287            1403.48816142            
0.717878113583            1199.44114826            
0.883390883607            959.585450712            
1.11025493259             730.87722304             
1.39769250199             537.054138621            
1.75959047526             380.568768009            
2.21519316358             260.580881483            
2.78876296566             173.156274176            
3.51084456494             112.225633534            
4.41989143967             71.2845797845            
5.56431365077             44.5663229235            
