k                         CCL lin error            
6.99093971106e-06         -9.61618989464e-06       
8.80107165458e-06         -7.8970688475e-06        
1.1079892757e-05          -5.08807056663e-06       
1.39487585517e-05         -7.85403015996e-07       
1.75604466037e-05         -4.8189254781e-07        
2.21072924719e-05         -4.7278812188e-07        
2.78314322788e-05         -4.63677531053e-07       
3.50376973424e-05         -4.54583411515e-07       
4.41098475551e-05         -4.45479566627e-07       
5.55310079975e-05         -4.3635781851e-07        
6.99093971106e-05         -4.27220710006e-07       
8.80107165458e-05         -4.18111838609e-07       
0.0001                    -3.57272043874e-07       
0.00011079892757          -4.0899748913e-07        
0.000139487585517         -3.99766242844e-07       
0.000175604466037         -3.9048304985e-07        
0.000221072924719         -3.81323634623e-07       
0.000278314322788         -3.72149532649e-07       
0.000350376973424         -3.62575919569e-07       
0.000441098475551         -3.52862228314e-07       
0.000555310079975         -3.4327638753e-07        
0.000699093971106         -3.33611619252e-07       
0.000880107165458         -3.23114080297e-07       
0.0011079892757           -3.11561034625e-07       
0.00139487585517          -3.01055158712e-07       
0.00175604466037          -2.90029787523e-07       
0.00221072924719          -2.77109019083e-07       
0.00278314322788          -2.62332585799e-07       
0.00350376973424          -2.49734155539e-07       
0.00441098475551          -2.34831102034e-07       
0.00555310079975          -2.7527763936e-07        
0.00699093971106          -1.89407935304e-07       
0.00880107165458          -1.71371984818e-07       
0.01                      2.60607212473e-05        
0.0110798927569           -1.55610153474e-07       
0.0139487584383           -1.77136721656e-07       
0.0175603607242           -1.87002169388e-07       
0.0220954545094           7.75747108755e-07        
0.0274389404267           -1.63163650836e-08       
0.0319424091027           5.4796635851e-08         
0.0352087432607           9.47396611539e-07        
0.0379025494122           2.4342636903e-07         
0.0403078479879           3.57713225227e-06        
0.0425512552402           1.90268908284e-08        
0.0446997884077           7.43270524065e-08        
0.0467936318433           8.12437621279e-08        
0.0488591813322           -1.54598846826e-07       
0.0509150397623           7.44911245318e-08        
0.0529750863069           -2.32060367539e-07       
0.0550501819167           1.25699467204e-07        
0.0571491799028           -5.27506147295e-07       
0.0592795563611           1.51666555555e-07        
0.0614478202825           4.05008123968e-07        
0.0636597897126           -1.23623490212e-07       
0.0659207830993           9.30990409205e-08        
0.0682357550239           6.46690253897e-07        
0.070609394329            1.13273307713e-06        
0.0730461961261           1.00766870945e-06        
0.0755505152208           -1.78054004727e-07       
0.0781266060473           2.74357020469e-07        
0.0807786526412           4.95095539465e-07        
0.0835107911684           7.07741101579e-07        
0.086327126864            -1.56673721147e-07       
0.0892317467914           -4.04120019867e-07       
0.0922287295367           -1.05395195915e-06       
0.0953221527607           -2.66259992794e-06       
0.0985160993975           -1.46611232564e-06       
0.1                       -4.72777709267e-05       
0.101814663211            -4.03252265923e-07       
1.0                       -1.94726129588e-05       
10.0                      5.99186860813e-06        
