k                         CCL lin error            
7.00736843367e-06         -7.5970884453e-06        
8.82175419095e-06         -6.61853480033e-06       
1.11059305276e-05         -3.48983464443e-06       
1.39815381628e-05         4.14242803358e-07        
1.76017136891e-05         6.73598270611e-07        
2.21592446544e-05         6.65128862284e-07        
2.78968362015e-05         6.56663621908e-07        
3.51200360028e-05         6.48183729817e-07        
4.4213505787e-05          6.39707039528e-07        
5.56615059798e-05         6.31236093478e-07        
7.00736843367e-05         6.22758271351e-07        
8.82175419095e-05         6.15958800618e-07        
0.0001                    6.62899425256e-07        
0.000111059305276         6.05637431754e-07        
0.000139815381628         5.97150187299e-07        
0.000176017136891         5.88567443649e-07        
0.000221592446544         5.79714394019e-07        
0.000278968362015         5.70699322042e-07        
0.000351200360028         5.61734544969e-07        
0.00044213505787          5.52406398622e-07        
0.000556615059798         5.42348957874e-07        
0.000700736843367         5.31717546905e-07        
0.000882175419095         5.2097356728e-07         
0.00111059305276          5.09470225992e-07        
0.00139815381628          4.9588834e-07            
0.00176017136891          4.80699794081e-07        
0.00221592446544          4.65156386062e-07        
0.00278968362015          4.48054482045e-07        
0.00351200360028          4.26256892694e-07        
0.0044213505787           4.02081754107e-07        
0.00556615059798          3.78084666528e-07        
0.00700736843367          3.52927627155e-07        
0.00882175419095          3.1434531086e-07         
0.01                      -1.85382214581e-05       
0.0111059305276           2.66754749206e-07        
0.0139815380505           1.76939512637e-07        
0.0176016283701           1.21486819475e-06        
0.0221474546842           1.84204182308e-07        
0.0275050593203           -1.42409082678e-06       
0.0320233639045           -4.32410572586e-07       
0.0352999333522           2.50455552213e-07        
0.038001709309            1.2962000419e-07         
0.0404139016158           1.91773956466e-07        
0.0426636181322           3.59586983485e-08        
0.0448181202829           2.23650473589e-08        
0.0469177319698           -5.88318173644e-08       
0.0489889372509           -4.30264872221e-07       
0.0510503993318           -2.5174533088e-08        
0.0531160412201           -4.17831583528e-07       
0.0551967573938           -1.25902011769e-07       
0.0573014279494           -2.60363828722e-07       
0.0594375512037           -2.22765668664e-07       
0.061611655194            -2.9476661614e-07        
0.0638295747618           -1.24762588914e-07       
0.0660966435302           -1.06707390939e-07       
0.0684178300791           5.57936345703e-07        
0.0707978363903           8.89030221351e-07        
0.0732411700864           1.58445752068e-08        
0.0757521980278           2.40500254367e-07        
0.0783351863739           5.37053603835e-07        
0.0809943306516           8.89735703638e-08        
0.0837337783566           -6.17781420086e-07       
0.0865576459455           -2.14607607532e-07       
0.0894700316356           -6.22766913737e-07       
0.0924750251305           -1.69974080495e-06       
0.0955767151945           -2.25725053367e-06       
0.0987791958708           -1.20036342865e-06       
0.1                       -2.05787384544e-06       
0.102086572052            -3.21771232251e-07       
1.0                       -1.18400178958e-05       
10.0                      1.92741907187e-06        
