k                         CCL lin error            
7.00385535624e-06         -1.01830969667e-05       
8.8173314885e-06          -8.5438400115e-06        
1.11003626751e-05         -5.74403385637e-06       
1.39745286518e-05         -1.36263067369e-06       
1.75928892376e-05         -1.03633377917e-06       
2.21481353281e-05         -1.00592389358e-06       
2.78828503884e-05         -9.75518002629e-07       
3.51024289072e-05         -9.4512181902e-07        
4.4191339767e-05          -9.14724496722e-07       
5.56336006139e-05         -8.84314966961e-07       
7.00385535624e-05         -8.53913278672e-07       
8.8173314885e-05          -8.23521228947e-07       
0.0001                    -7.49908638502e-07       
0.000111003626751         -7.93228716705e-07       
0.000139745286518         -7.6283619374e-07        
0.000175928892376         -7.32485825689e-07       
0.000221481353281         -7.02397750292e-07       
0.000278828503884         -6.72442350583e-07       
0.000351024289072         -6.42365660766e-07       
0.00044191339767          -6.12572284534e-07       
0.000556336006139         -5.83418017967e-07       
0.000700385535624         -5.54742809603e-07       
0.00088173314885          -5.26085470441e-07       
0.00111003626751          -4.9753278812e-07        
0.00139745286518          -4.71411194048e-07       
0.00175928892376          -4.46188673927e-07       
0.00221481353281          -4.2094548396e-07        
0.00278828503884          -3.96491925396e-07       
0.00351024289072          -3.76955300437e-07       
0.0044191339767           -3.58294992358e-07       
0.00556336006139          -3.39948628281e-07       
0.00700385535624          -3.16613118139e-07       
0.0088173314885           -3.13130186935e-07       
0.01                      -5.49510946084e-06       
0.0111003626751           -3.15899097567e-07       
0.013974528534            -3.47637931765e-06       
0.0175928008549           -4.42882965574e-07       
0.0221360435336           2.46376961316e-09        
0.0274846498132           3.26112467243e-07        
0.0319835930194           1.95066908118e-06        
0.0352482414176           1.75850431992e-06        
0.0379420761091           1.17257482149e-06        
0.0403480702654           -4.51121854202e-07       
0.0425924893386           -3.85585547174e-07       
0.0447422130089           -3.34189140507e-07       
0.0468373637958           -5.37502243636e-07       
0.0489043070753           -3.44131340344e-07       
0.0509616300078           6.16414665665e-08        
0.0530232035475           -6.62376846977e-07       
0.0550998845487           -2.44817980296e-07       
0.0572005246236           -1.04212040717e-06       
0.0593325996338           -3.22577841721e-07       
0.0615026192689           -5.66602548565e-07       
0.0637164028911           -5.09432498761e-07       
0.0659792706881           -4.35489688267e-07       
0.0682961792805           4.38500383737e-07        
0.0706718197686           7.33945401115e-07        
0.073110689684            2.75502387946e-07        
0.0756171463771           -2.27108908809e-07       
0.0781954469234           6.32425392963e-07        
0.0808497780758           -1.08134391585e-06       
0.0835842787788           -1.67085986277e-07       
0.0864030570951           -1.13854367244e-06       
0.0893102029571           -3.61534348618e-07       
0.0923097978553           -1.87797053824e-06       
0.095405922387            -2.48506984713e-06       
0.0986026624551           -3.23094353219e-06       
0.1                       1.61802886284e-05        
0.101904114826            -6.31229519871e-07       
1.0                       3.21281321455e-05        
10.0                      -2.1530667291e-06        
