k                         pk_lin                   
5.39602627022e-06         443.455432607            
6.79319459429e-06         552.967974576            
8.55212530201e-06         689.524940781            
1.07664878676e-05         859.805026364            
1.35542051722e-05         1072.12601883            
1.7063733328e-05          1336.86936411            
2.14819675067e-05         1666.97118987            
2.70441947895e-05         2078.55194998            
3.4046624062e-05          2591.69334896            
4.28621602175e-05         3231.39824656            
5.39602627022e-05         4028.76821498            
6.79319459429e-05         5022.43743073            
8.55212530201e-05         6260.2927678             
0.000107664878676         7801.4897794             
0.000135542051722         9718.72992152            
0.00017063733328          12100.6794267            
0.000214819675067         15054.283546             
0.000270441947895         18706.5792144            
0.00034046624062          23205.4839555            
0.000428621602175         28718.8608026            
0.000539602627022         35430.3534796            
0.000679319459429         43528.6233162            
0.000855212530201         53186.5637355            
0.00107664878676          64529.5658454            
0.00135542051722          77589.4823911            
0.0017063733328           92245.7039688            
0.00214819675067          108159.701972            
0.00270441947895          124709.358131            
0.0034046624062           140940.305131            
0.00428621602175          155569.194546            
0.00539602627022          167010.771698            
0.00679319459429          173490.888175            
0.00855212530201          173267.198836            
0.0107664878645           165062.795303            
0.0135541998707           148764.259633            
0.0170622753842           126395.665262            
0.0213943398135           102796.794605            
0.0257518145799           85617.190271             
0.0288979439146           76480.7552912            
0.031359755038            70543.2461196            
0.0334972660403           65905.669924             
0.0354595366145           61901.421379             
0.0373202800874           58248.4770601            
0.0391216066925           54818.6776713            
0.040890199944            51556.8556664            
0.0426443424512           48446.9754639            
0.0443973628616           45502.2704457            
0.0461594897666           42736.838266             
0.047938922314            40168.4664242            
0.0497424843731           37812.1973064            
0.0515760429276           35674.2776954            
0.0534447858952           33753.0218364            
0.055353412407            32030.867731             
0.0573062665074           30482.4115972            
0.0593074330773           29072.0699439            
0.06136080781             27759.9504093            
0.063470148908            26504.9670667            
0.0656391156187           25270.1324595            
0.0678712971168           24030.1280289            
0.070170234207            22772.297941             
0.0725394356383           21498.7233308            
0.0749823903782           20229.9028021            
0.0775025768917           18991.4738446            
0.0801034702723           17814.7061555            
0.0827885479437           16726.5632859            
0.0855612945593           15740.4336076            
0.0884252066762           14855.7828033            
0.0913837977446           14056.9878629            
0.0944406039292           13318.2699103            
0.0975991912698           12612.2014093            
0.100863164676            11916.7573767            
0.104236179246            11222.7880315            
0.107721954396            10535.4896309            
0.111324291289            9867.39443907            
0.11504709405             9238.33773512            
0.118894395273            8663.40535678            
0.12287038635             8139.19278255            
0.126979453204            7655.48252059            
0.131226218062            7199.07573301            
0.135615588022            6757.23566983            
0.14015281133             6329.12589742            
0.144843542456            5922.8826001             
0.149693917385            5541.24253556            
0.15471064089             5183.66517377            
0.159901088059            4851.95626044            
0.165273423036            4541.50190701            
0.170836738786            4245.64949432            
0.176601222896            3965.43356246            
0.182578355962            3700.76686794            
0.188781151247            3451.92311389            
0.195224447172            3219.33669041            
0.201925268184            2999.49838892            
0.208903275152            2792.75235001            
0.216181334397            2596.56712043            
0.22378624597             2412.06352879            
0.231749688775            2238.23816727            
0.240109465624            2074.21977998            
0.248911170408            1918.42775299            
0.258210461016            1771.73679724            
0.268076220661            1632.43385661            
0.278595054559            1500.18625812            
0.289877850424            1374.66611817            
0.30206963146             1254.84590853            
0.315364856582            1140.18708485            
0.330032118962            1029.99142557            
0.346455868321            923.493098132            
0.365210763447            819.747491986            
0.387202793599            717.614312109            
0.413957445287            615.854279549            
0.448256768635            512.617880241            
0.495640013852            405.893137682            
0.567724698037            295.0633766              
0.684656518111            188.990275653            
0.856579039873            110.013055476            
1.07817301811             62.589282925             
1.35733789826             35.3197156249            
1.70878717059             19.79364275              
2.15123559241             11.0225941564            
2.70824515404             6.1030763904             
3.40947864579             3.36144241436            
4.29227930815             1.84244429609            
5.40365949555             1.00539943597            
