# Matter power spectrum P(k) at redshift z=0
# for k=1.08298e-05 to 15.4675 h/Mpc,
# number of wavenumbers equal to 71
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.082979793693e-05       2.988960503649e+01 
       1.363390782739e-05       3.781365228604e+01 
       1.716407302596e-05       4.783840056404e+01 
       2.160828770228e-05       6.052071524931e+01 
       2.720322249375e-05       7.656502096595e+01 
       3.424682808008e-05       9.686239968970e+01 
       4.311420214336e-05       1.225398862005e+02 
       5.427756468750e-05       1.550228610037e+02 
       6.833140547540e-05       1.961135902812e+02 
       8.602414277659e-05       2.480902167117e+02 
       1.082979793693e-04       3.138309598638e+02 
       1.363390782739e-04       3.969693795257e+02 
       1.546753233383e-04       4.515146228192e+02 
       1.716407302596e-04       5.020870683537e+02 
       2.160828770228e-04       6.349502427296e+02 
       2.720322249375e-04       8.027954766517e+02 
       3.424682808008e-04       1.014666356427e+03 
       4.311420214336e-04       1.281796188381e+03 
       5.427756468750e-04       1.618022026612e+03 
       6.833140547540e-04       2.040203265482e+03 
       8.602414277659e-04       2.568597977865e+03 
       1.082979793693e-03       3.227089354572e+03 
       1.363390782739e-03       4.043017592377e+03 
       1.716407302596e-03       5.046192011985e+03 
       2.160828770228e-03       6.267113731786e+03 
       2.720322249375e-03       7.733261005705e+03 
       3.424682808008e-03       9.463316676192e+03 
       4.311420214336e-03       1.145901456274e+04 
       5.427756468750e-03       1.369359626935e+04 
       6.833140547540e-03       1.609686686880e+04 
       8.602414277659e-03       1.854009093764e+04 
       1.082979793693e-02       2.081580860634e+04 
       1.363390782739e-02       2.262567177460e+04 
       1.546753233383e-02       2.328591034270e+04 
       1.716407302594e-02       2.358916271334e+04 
       2.160828755403e-02       2.330749084496e+04 
       2.720310524305e-02       2.154658302117e+04 
       3.423008581714e-02       1.855352901031e+04 
       4.254124348022e-02       1.539208798886e+04 
       4.961100979640e-02       1.351568176258e+04 
       5.472739607957e-02       1.258223599714e+04 
       5.893650036199e-02       1.199457941613e+04 
       6.268987509878e-02       1.154644834865e+04 
       6.618795927721e-02       1.115017786952e+04 
       6.953648590786e-02       1.076258470973e+04 
       7.279870069923e-02       1.036062435559e+04 
       7.601607226467e-02       9.932685372408e+03 
       7.921778429025e-02       9.476249627505e+03 
       8.242558418033e-02       8.995660502100e+03 
       8.565647291374e-02       8.499535528898e+03 
       8.892429681784e-02       8.000151324389e+03 
       9.224073950272e-02       7.511138874576e+03 
       9.561596658116e-02       7.046155299650e+03 
       9.905905949989e-02       6.617830363624e+03 
       1.025783159556e-01       6.235592652911e+03 
       1.061814628909e-01       5.905213547147e+03 
       1.098758104212e-01       5.627853759237e+03 
       1.136683647540e-01       5.400324135250e+03 
       1.175659119526e-01       5.214196300523e+03 
       1.215750805378e-01       5.057436381341e+03 
       1.257023884711e-01       4.914840692841e+03 
       1.299542784703e-01       4.770376225787e+03 
       1.343371445604e-01       4.609294453880e+03 
       1.388573520720e-01       4.421216320857e+03 
       1.435212528308e-01       4.202852198755e+03 
       1.483351969801e-01       3.958821546743e+03 
       1.533055426703e-01       3.701161760071e+03 
       1.546753233383e-01       3.631396140117e+03 
       1.584386647222e-01       3.446447340500e+03 
       1.546753233383e+00       3.531990422062e+01 
       1.546753233383e+01       1.185581969678e-01 
