k                         CCL nl error             
7.23316982608e-06         -1.00011742366e-05       
9.10602130188e-06         -8.35324622783e-06       
1.14638016173e-05         -6.11165802272e-06       
1.44320711718e-05         -2.30718686779e-06       
1.8168901143e-05          -1.98659203448e-06       
2.28732913532e-05         -1.92243473335e-06       
2.8795767736e-05          -1.85828198564e-06       
3.62517237549e-05         -1.79413357278e-06       
4.56382162564e-05         -1.72998117922e-06       
5.74551101942e-05         -1.66582359611e-06       
7.23316982609e-05         -1.60169952309e-06       
9.10602130188e-05         -1.53758940867e-06       
0.000114638016173         -1.47344336307e-06       
0.000144320711718         -1.40934051259e-06       
0.00018168901143          -1.34541208061e-06       
0.000228732913532         -1.28142553189e-06       
0.00028795767736          -1.21743089536e-06       
0.000362517237549         -1.1538875851e-06        
0.000456382162564         -1.09064695028e-06       
0.000574551101942         -1.02726276557e-06       
0.000723316982609         -9.64036290982e-07       
0.000910602130188         -9.02578962042e-07       
0.00114638016173          -8.411785145e-07         
0.00144320711718          -7.7674532057e-07        
0.0018168901143           -7.28712422457e-07       
0.00228732913532          -6.62061937175e-07       
0.0028795767736           -6.50845137491e-07       
0.00362517237549          -0.00426926078814        
0.00456382162564          -0.00536914006037        
0.00574551101942          -0.00674556836487        
0.00723316982609          -0.00846013696924        
0.00910602130188          -0.0105791955724         
0.0114638016173           -0.0131651630367         
0.0144320710427           -0.0162578007664         
0.018168805769            -0.0198378551797         
0.0228604023647           -0.0237426170577         
0.0283759970429           -0.0273290468337         
0.0330005786908           -0.0293810935074         
0.0363591305285           -0.0302721594896         
0.0391328312296           -0.0305957909797         
0.0416112831363           -0.0305471892641         
0.0439239044589           -0.0302029813293         
0.0461393254482           -0.0296032446973         
0.0482987534687           -0.0287742029336         
0.0504292839115           -0.0277339244117         
0.0525500281733           -0.0264922573774         
0.0546752543393           -0.0250481483985         
0.0568161340287           -0.0233860780558         
0.0589817782438           -0.0214774853036         
0.0611798839419           -0.0192825146525         
0.0634171548542           -0.0167623475666         
0.0656995849731           -0.0138861775594         
0.06803265504             -0.0106359475208         
0.070421471963            -0.00702631246085        
0.0728708696304           -0.00308250220345        
0.0753854829019           0.00116763830571         
0.0779698025121           0.00571909633257         
0.0806282161129           0.0105936471375          
0.0833650390784           0.0158411347321          
0.0861845376606           0.0215214943927          
0.0890909463984           0.027699436168           
0.0920884812322           0.0344407282098          
0.0951813494701           0.0418399914548          
0.0983737575552           0.0500383737639          
0.101669917447            0.0592100770359          
0.105074052351            0.0694760526039          
0.10859040246             0.0807978978892          
0.112223231367            0.0928868953681          
0.11597683375             0.105286717609           
0.119855544946            0.117605419046           
0.123863753006            0.12980460964            
0.128005913829            0.142220034813           
0.13228656995             0.15552934262            
0.136710373587            0.170530219773           
0.141282114537            0.187937761539           
0.146006753543            0.208057151371           
0.150889461803            0.230549378138           
0.155935667345            0.254244698581           
0.161151109093            0.277508615834           
0.166541899628            0.299324886577           
0.172114597822            0.320459632368           
0.177876292828            0.343148923123           
0.183834701319            0.369735276135           
0.18999828035             0.401491044331           
0.196376358957            0.437390669022           
0.202979292455            0.474081840861           
0.209818644687            0.508740122087           
0.216907405               0.541955589531           
0.224260248953            0.577627208487           
0.231893854651            0.61988035875            
0.239827290652            0.668844880412           
0.248082496955            0.720429828487           
0.256684888509            0.77044671365            
0.265664121986            0.820879046637           
0.275055083044            0.877536384096           
0.284899175884            0.942983062323           
0.295246034013            1.01305584579            
0.306155828793            1.08434919791            
0.317702443823            1.16050811852            
0.329977932571            1.24763973755            
0.34309892786             1.34374813092            
0.357216108959            1.44566953889            
0.372528622556            1.56081351338            
0.389306846684            1.69190189991            
0.407929848701            1.83875062757            
0.428950104406            2.01093841724            
0.453211941241            2.21441453591            
0.482083447674            2.46468948144            
0.517946844911            2.78503502639            
0.565318817937            3.22318982774            
0.633496549109            3.87672692463            
0.741420912292            4.94485664863            
0.912999619948            6.6557026192             
1.14757877018             8.87329225501            
1.44468226455             11.3406951927            
1.81874709212             13.9055934709            
2.28966693184             16.4735831645            
2.88251988504             19.0014232803            
3.62887753327             21.4884442482            
4.56848614293             23.9647736739            
5.75138329876             26.4768944913            
