k                         CCL nl error             
6.94502744831e-06         -7.90515167461e-06       
8.74327154029e-06         -6.38473203523e-06       
1.10071267243e-05         -4.05103901267e-06       
1.3857151544e-05          -9.05296656798e-08       
1.74451202139e-05         1.74285872924e-07        
2.19621051491e-05         1.63667808194e-07        
2.76486522686e-05         1.53047914612e-07        
3.48075909429e-05         1.42424453807e-07        
4.38201607613e-05         1.31801842721e-07        
5.51663139313e-05         1.21197851211e-07        
6.94502744831e-05         1.10606708824e-07        
8.74327154029e-05         9.99921863694e-08        
0.000110071267243         8.93654168406e-08        
0.00013857151544          7.88440951671e-08        
0.000174451202139         6.83976678977e-08        
0.000219621051491         5.78647987697e-08        
0.000276486522686         4.72493839643e-08        
0.000348075909429         3.69238897923e-08        
0.000438201607613         2.68816481816e-08        
0.000551663139313         1.67517901148e-08        
0.000694502744831         6.55995302359e-09        
0.000874327154029         -3.29237864099e-09       
0.00110071267243          -1.16028663166e-08       
0.0013857151544           -2.18222021378e-08       
0.00174451202139          -2.91722674863e-08       
0.00219621051491          -3.91927784485e-08       
0.00276486522686          -1.14185229669e-08       
0.00348075909429          -1.4298644721e-07        
0.00438201607613          -0.0046616802438         
0.00551663139313          -0.00586770184576        
0.00694502744831          -0.0073860024915         
0.00874327154029          -0.0092959413208         
0.0110071267243           -0.0116892496675         
0.0138571514873           -0.0146513423557         
0.0174450690304           -0.0182031195706         
0.021953972665            -0.0221766697065         
0.0273426359839           -0.025935716386          
0.0320584216893           -0.0283721362807         
0.0354521056871           -0.0297459214091         
0.0382226646797           -0.0306581097526         
0.0406832682607           -0.0312818928559         
0.0429711596051           -0.0316553830111         
0.0451579936213           -0.0317743652785         
0.047286317674            -0.0316273586339         
0.0493838756251           -0.0311907359852         
0.0514701074208           -0.0304349471706         
0.0535594476007           -0.029331943714          
0.0556631460384           -0.0278424117488         
0.0577903411288           -0.0259351393271         
0.0599487264155           -0.0235820736865         
0.0621449827355           -0.0207793248621         
0.0643850683772           -0.0175563195438         
0.0666744196459           -0.0139968442054         
0.069018092857            -0.0102166711665         
0.0714208668302           -0.00636628165358        
0.073887318011            -0.00257205952536        
0.0764218761588           0.00109750045299         
0.0790288659506           0.00468325380138         
0.0817125381984           0.00832852593751         
0.0844770933128           0.0122560834336          
0.087326698944            0.0167513302732          
0.0902655032646           0.0221016905147          
0.0932976450495           0.0285947179281          
0.0964272615022           0.0364993406381          
0.0996584946389           0.0460046394951          
0.102995496958            0.0571245772055          
0.10644243706             0.0695227260309          
0.110003505853            0.0824707436531          
0.113682923955            0.0949996934916          
0.117484950889            0.106339214544           
0.121413896658            0.116413040769           
0.125474136288            0.12592373991            
0.129670127906            0.136270112296           
0.134006434943            0.149058749749           
0.138487753047            0.165488418607           
0.143118942312            0.185998018241           
0.147905065476            0.20983394961            
0.15285143279             0.234972003343           
0.157963654375            0.258648057017           
0.163247700999            0.279080163635           
0.168709974449            0.297274060019           
0.174357388896            0.316678155477           
0.180197465081            0.341080158898           
0.186238439594            0.372572058203           
0.192489392213            0.409831975667           
0.198960395141            0.448008047526           
0.205662689101            0.482621900359           
0.212608892819            0.513694502889           
0.219813254476            0.546498525407           
0.227291956488            0.587198897545           
0.235063488818            0.636677720187           
0.243149111326            0.689792445995           
0.251573433149            0.739993324527           
0.260365147831            0.788691845797           
0.269557978493            0.843440210081           
0.279191910494            0.90886380812            
0.289314823953            0.980126489233           
0.299984692641            1.05150834693            
0.311272601362            1.12617698272            
0.323266973341            1.21269813292            
0.336079632814            1.30965153567            
0.349854733139            1.41122552961            
0.364782310241            1.525227366              
0.381119592274            1.65639128843            
0.399225901913            1.80228919879            
0.419622630565            1.97298423215            
0.443102291392            2.17454198399            
0.470940441479            2.4212156818             
0.505340072414            2.73522511643            
0.55043944069             3.16142037123            
0.614697488684            3.79123016187            
0.715561054009            4.81597930093            
0.877289691746            6.49480520383            
1.1019571714              8.77231090141            
1.38722770863             11.4146548162            
1.74641597806             14.2680226498            
2.19860745419             17.2100895559            
2.76788279464             20.1622864448            
3.48455798704             23.0892982037            
4.38679859876             25.9992381206            
5.5226522324              28.9236258279            
