k                         CCL lin error            
7.19563882809e-06         -8.13731383739e-06       
9.05877257477e-06         -6.71619074554e-06       
1.1404318994e-05          -4.42736120433e-06       
1.43571869858e-05         -5.85722276587e-07       
1.80746275383e-05         -3.12665617498e-07       
2.27546079167e-05         -3.04800624552e-07       
2.86463541418e-05         -2.96935183369e-07       
3.60636231843e-05         -2.89071823427e-07       
4.54014116681e-05         -2.81205332831e-07       
5.71569908803e-05         -2.73322497356e-07       
7.19563882809e-05         -2.65458617107e-07       
9.05877257477e-05         -2.57608608363e-07       
0.0001                    -2.00145711571e-07       
0.00011404318994          -2.49678200486e-07       
0.000143571869858         -2.41738623687e-07       
0.000180746275383         -2.33920889169e-07       
0.000227546079167         -2.26018848288e-07       
0.000286463541418         -2.17880831767e-07       
0.000360636231843         -2.09930922388e-07       
0.000454014116681         -2.02147183997e-07       
0.000571569908803         -1.93925733374e-07       
0.000719563882809         -1.85021787624e-07       
0.000905877257477         -1.77540108764e-07       
0.0011404318994           -1.69367336349e-07       
0.00143571869858          -1.60175894346e-07       
0.00180746275383          -1.51142730358e-07       
0.00227546079167          -1.42935157821e-07       
0.00286463541418          -1.3366272768e-07        
0.00360636231843          -1.23065043342e-07       
0.00454014116681          -1.11100454837e-07       
0.00571569908803          -1.03490832827e-07       
0.00719563882809          -8.88153069907e-08       
0.00905877257477          -7.3724306636e-08        
0.01                      1.49734719279e-06        
0.011404318994            -6.51472242834e-08       
0.0143571868479           -5.43065204718e-08       
0.0180745274521           -1.01272000672e-07       
0.0227412829457           -4.69375078969e-07       
0.0282182215959           9.00483748244e-07        
0.0327926018855           3.44376916915e-08        
0.0361180733941           2.3948359917e-06         
0.0388673183182           -6.17591490941e-06       
0.0413252726776           -1.59268904527e-06       
0.043619503714            -2.02312382578e-07       
0.0458177569398           2.71489365638e-06        
0.0479607501535           -8.1050034532e-07        
0.050075277476            2.74541760507e-07        
0.052180249362            -3.83611018698e-07       
0.0542897910093           -3.15061541843e-07       
0.0564149669015           -4.64661498244e-07       
0.0585648040015           1.89190116782e-07        
0.0607469307113           -2.64374130014e-07       
0.0629679928905           2.23546826308e-07        
0.0652339341948           1.75982063843e-06        
0.0675501904316           -6.23097517609e-07       
0.0699218274918           1.26004599867e-06        
0.0723536411062           6.30020155833e-07        
0.0748502300695           -2.67290383993e-07       
0.0774160505799           4.26160068802e-07        
0.0800554568616           6.296168259e-09          
0.0827727316561           1.96036724074e-07        
0.0855721091412           -5.95984489857e-07       
0.088457792163            -1.18937959919e-06       
0.0914339652174           -3.77124858195e-07       
0.0945048043168           1.49452790507e-08        
0.0976744846824           -1.07819175331e-06       
0.1                       3.54332559155e-07        
0.100947187069            -7.08689964389e-07       
1.0                       6.9819845867e-06         
10.0                      -1.01431257192e-05       
