k                         CCL lin error            
7.00163264779e-06         -7.15081850648e-06       
8.81453326435e-06         -5.63452730451e-06       
1.10968399196e-05         -3.13858211846e-06       
1.39700937654e-05         7.9322835633e-07         
1.75873060464e-05         1.04773090274e-06        
2.21411065068e-05         1.02585644818e-06        
2.78740016267e-05         1.00608005317e-06        
3.50912889762e-05         9.86289671966e-07        
4.41773154247e-05         9.66501011683e-07        
5.56159450131e-05         9.46723607955e-07        
7.00163264779e-05         9.2695012513e-07         
8.81453326435e-05         9.07128421337e-07        
0.0001                    9.48771724832e-07        
0.000110968399196         8.87290736139e-07        
0.000139700937654         8.67533127039e-07        
0.000175873060464         8.47747235385e-07        
0.000221411065068         8.27752323894e-07        
0.000278740016267         8.07669665546e-07        
0.000350912889762         7.87765327818e-07        
0.000441773154247         7.67698142436e-07        
0.000556159450131         7.47137531383e-07        
0.000700163264779         7.26270004553e-07        
0.000881453326435         7.05656908955e-07        
0.00110968399196          6.84980040271e-07        
0.00139700937654          6.62667051948e-07        
0.00175873060464          6.39615981333e-07        
0.00221411065068          6.17078116128e-07        
0.00278740016267          5.94289272596e-07        
0.00350912889762          5.68154125235e-07        
0.00441773154247          5.40937890673e-07        
0.00556159450131          5.15722730731e-07        
0.00700163264779          4.97160154176e-07        
0.00881453326435          4.59218538517e-07        
0.01                      -2.97346626134e-05       
0.0110968399196           4.19695022319e-07        
0.0139700936695           3.95988810382e-07        
0.017587230242            2.62921526897e-07        
0.0221302823737           1.09292519643e-06        
0.0275035749479           2.21397493312e-06        
0.0320742887266           3.32252817992e-07        
0.035382111961            -1.53631181195e-06       
0.0381033632838           2.13613755809e-07        
0.0405299783739           -4.86593308653e-08       
0.0427915441511           1.31054027054e-07        
0.0449564186498           1.48045474868e-07        
0.0470654912032           1.96855310558e-07        
0.0491455719142           9.20512942952e-08        
0.0512155284893           -1.38983989377e-08       
0.0532894209635           2.161451598e-07          
0.0553782407336           -8.68323086701e-08       
0.0574909396655           -1.44992219394e-06       
0.0596350713947           -3.83678491283e-08       
0.0618172081477           -2.61815825563e-07       
0.064043221221            3.17279986006e-07        
0.0663184752045           -1.07314029789e-06       
0.0686479656866           9.70809732103e-07        
0.0710364187705           -6.49606331434e-07       
0.0734883640782           1.20187092745e-07        
0.0760081889051           1.19822926115e-06        
0.078600178693            8.09641024889e-07        
0.0812685474051           1.59080287262e-06        
0.0840174603586           -3.01005101681e-07       
0.0868510513901           9.83274749663e-08        
0.0897734357848           -1.31626721358e-06       
0.0927887200966           -2.23719999297e-06       
0.0959010097918           -1.08748160046e-06       
0.0991144155135           5.30527770626e-07        
0.1                       -9.22449540788e-06       
0.102433058682            -3.45798111247e-07       
1.0                       -1.29451453384e-05       
10.0                      -1.19825962168e-07       
