k                         CCL lin error            
8.21186569727e-06         -7.11346162675e-06       
1.03381264045e-05         -5.78013483986e-06       
1.3014930041e-05          -3.62245045872e-06       
1.63848261614e-05         -2.31188098786e-07       
2.06272740224e-05         2.53742969315e-12        
2.59681994428e-05         2.55535585981e-12        
3.26920261771e-05         -2.09852540644e-09       
4.11568225174e-05         7.2228949394e-12         
5.18133697358e-05         1.0888380199e-12         
6.52291678311e-05         1.30826227553e-11        
8.21186569727e-05         2.02635560192e-11        
0.000103381264045         2.38044184953e-12        
0.00013014930041          6.08988639064e-11        
0.000163848261614         2.90247265225e-12        
0.000206272740224         1.09961479175e-10        
0.000259681994428         1.05216375114e-10        
0.000326920261771         6.05738537931e-11        
0.000411568225174         1.95121932029e-10        
0.000518133697358         7.74311932827e-12        
0.000652291678311         2.14632856334e-10        
0.000821186569727         1.86887790007e-10        
0.00103381264045          3.54872806903e-10        
0.0013014930041           7.64725237302e-10        
0.00163848261614          2.34095360365e-12        
0.00206272740224          9.93291632479e-10        
0.00259681994428          4.75530794605e-10        
0.00326920261771          1.12282807546e-09        
0.00411568225174          1.11734165817e-09        
0.00518133697358          2.42553711426e-10        
0.00652291678311          3.70947202288e-09        
0.00821186569727          2.33450165972e-09        
0.0103381264045           6.4186194227e-09         
0.0130149300409           6.01293820164e-09        
0.0163848258129           -1.75105760957e-09       
0.0206270678779           -1.06122733146e-07       
0.0259449628871           -5.30858034513e-08       
0.0320514678819           1.49800535976e-08        
0.0369438767784           1.86068131864e-06        
0.0405466938397           -4.5995882095e-07        
0.0435591237713           2.77966704902e-07        
0.0462686007467           2.14422175986e-07        
0.0488065054267           -1.75806922186e-06       
0.0512437200226           -2.23114271436e-07       
0.0536233332751           2.27160200537e-07        
0.0559739432993           -1.30104895504e-06       
0.0583158716911           -1.6652758047e-08        
0.0606643835231           -4.93517453843e-07       
0.0630314936028           -1.72689674382e-07       
0.0654270448098           -5.22033790855e-07       
0.0678593848813           -1.49860877212e-07       
0.0703358088777           -5.27575635109e-07       
0.0728628583601           -1.91845495697e-08       
0.0754465293915           1.99595968347e-07        
0.0780924204911           7.26228658488e-07        
0.0808058398366           3.71572552453e-07        
0.083591884062            9.29635086561e-07        
0.0864554967916           1.75664930195e-06        
0.0894015124245           9.87311818734e-08        
0.0924346890069           1.28729891975e-06        
0.0955597329444           4.18596568872e-07        
0.0987813175807           -5.98281823282e-07       
0.102104097203            -2.33219180627e-06       
