k                         CCL nl error             
6.37295960978e-06         -7.96474597678e-06       
8.02308080109e-06         -6.47976134215e-06       
1.01004603014e-05         -4.14035649815e-06       
1.27157261442e-05         -4.32795037267e-07       
1.60081507724e-05         -1.81061863119e-07       
2.01530678032e-05         -1.80416609575e-07       
2.5371209183e-05          -1.80645908219e-07       
3.19404599684e-05         -1.8000311688e-07        
4.02106567187e-05         -1.81513631031e-07       
5.0622217568e-05          -1.80869397418e-07       
6.37295960978e-05         -1.81460071981e-07       
8.02308080109e-05         -1.81535381248e-07       
0.000101004603014         -1.814445679e-07         
0.000127157261442         -1.81355969604e-07       
0.000160081507724         -1.81220616832e-07       
0.000201530678032         -1.81121665455e-07       
0.00025371209183          -1.80994129757e-07       
0.000319404599684         -1.80756655108e-07       
0.000402106567187         -1.8000203022e-07        
0.00050622217568          -1.78721817099e-07       
0.000637295960978         -1.77707519027e-07       
0.000802308080109         -1.78637851765e-07       
0.00101004603014          -1.84292735566e-07       
0.00127157261442          -1.93178077616e-07       
0.00160081507724          -1.96182723706e-07       
0.00201530678032          -1.98673894927e-07       
0.0025371209183           -1.96659061975e-07       
0.00319404599684          -2.06137185714e-07       
0.00402106567187          -5.74945014369e-06       
0.0050622217568           -1.84521233215e-05       
0.00637295960978          -7.02273797956e-05       
0.00802308080109          -0.000164835313549       
0.0101004603014           -0.000351926516163       
0.0127157260941           -0.00069591960628        
0.0160081051453           -0.00127826114639        
0.0201457598634           -0.00218587182387        
0.0250942726755           -0.00348818460487        
0.0294341465348           -0.00487991193449        
0.03255620499             -0.00606821254687        
0.0351035260274           -0.00715721783268        
0.0373651701144           -0.00819961183827        
0.0394676950637           -0.00921121428098        
0.041477125703            -0.0101926431604         
0.0434326446742           -0.0111391476017         
0.0453597912307           -0.0120443860332         
0.0472764547202           -0.0129044851834         
0.0491959147631           -0.0137182466677         
0.0511285187659           -0.0144916457352         
0.0530826703923           -0.015236083009          
0.0550654434211           -0.0159700149033         
0.0570829796033           -0.0167176369793         
0.0591407557554           -0.0175064763866         
0.0612437683568           -0.0183659363321         
0.0633966642237           -0.0193223334515         
0.0656038348248           -0.0203913515658         
0.0678694854031           -0.0215957267333         
0.0701976862147           -0.022920317584          
0.0725924108069           -0.0243443283561         
0.0750575647398           -0.0258284890046         
0.077597007174            -0.0273189730679         
0.0802145671012           -0.028755845638          
0.082914055565            -0.0300879171521         
0.0856992749336           -0.0312899792742         
0.088574026099            -0.0323758302395         
0.091542114347            -0.033398370498          
0.0946073545676           -0.0344439641132         
0.0977735764165           -0.0356165694377         
0.101044630013            -0.0370058529818         
0.104424392731            -0.0386591330189         
0.107916777642            -0.0405595715879         
0.11152574413             -0.0426205017088         
0.115255311243            -0.0447030101874         
0.11910957428             -0.0466549239387         
0.123092725168            -0.0483832092256         
0.127209077168            -0.0499007685238         
0.131463094455            -0.051339202513          
0.13585942718             -0.0528950939048         
0.140402952661            -0.0547265393688         
0.145098823445            -0.056862217356          
0.149952523107            -0.0591998644867         
0.154969930846            -0.061573050729          
0.160157396189            -0.0638056849096         
0.16552182545             -0.0658276125704         
0.171070782049            -0.0677592449892         
0.176812603412            -0.0698151109094         
0.182756537961            -0.0721225504487         
0.188912906751            -0.0746665635767         
0.195293295757            -0.0772505414959         
0.20191078666             -0.079720276629          
0.208780236575            -0.0821124335186         
0.215918620649            -0.084555037995          
0.223345456354            -0.0872067614413         
0.231083335142            -0.0900069102965         
0.239158596976            -0.0928336827368         
0.247602197529            -0.0956222971919         
0.256450839061            -0.0985106859553         
0.26574846804             -0.101551894107          
0.275548292123            -0.104712313757          
0.285915547653            -0.107947363326          
0.296931376523            -0.111301708349          
0.308698385355            -0.114831583777          
0.321348831095            -0.118545090253          
0.335057045191            -0.122440441003          
0.350058963993            -0.126606765732          
0.366684109655            -0.131083066218          
0.385410529797            -0.135956984057          
0.406964664844            -0.141360439473          
0.432515348816            -0.147482660687          
0.464080454471            -0.154655417365          
0.505448781722            -0.163436381465          
0.564362176803            -0.1748020608            
0.656796435751            -0.190225990182          
0.80506211075             -0.209733611818          
1.01119414338             -0.22845134558           
1.27296705149             -0.24215385186           
1.6025703453              -0.248964633369          
2.01751653174             -0.247686502227          
2.53990283052             -0.237731855261          
3.19754821683             -0.219221086773          
4.02547470561             -0.193103035163          
5.06777240142             -0.161272665208          
6.37994745735             -0.126596960783          
