k                         CCL nl error             
7.04302627696e-06         -7.0603332784e-06        
8.866644756e-06           -5.70030777427e-06       
1.11624444007e-05         -3.52565382868e-06       
1.40526849138e-05         -1.39178956804e-07       
1.76912821419e-05         9.39510263436e-08        
2.22720046556e-05         9.34400588964e-08        
2.80387926326e-05         9.40918730844e-08        
3.52987485612e-05         9.40057145869e-08        
4.44384915682e-05         9.55278230495e-08        
5.5944746297e-05          9.5151422186e-08         
7.04302627696e-05         9.52505380788e-08        
8.866644756e-05           9.51805951789e-08        
0.000111624444007         9.50932660707e-08        
0.000140526849138         9.52467619066e-08        
0.000176912821419         9.52157711958e-08        
0.000222720046556         9.51475573888e-08        
0.000280387926326         9.51173886326e-08        
0.000352987485612         9.53746207296e-08        
0.000444384915682         9.5404025671e-08         
0.00055944746297          9.52401449914e-08        
0.000704302627696         9.5176975583e-08         
0.0008866644756           9.59348859023e-08        
0.00111624444007          9.50944255286e-08        
0.00140526849138          9.55277051719e-08        
0.00176912821419          9.38748902846e-08        
0.00222720046556          1.19470092683e-07        
0.00280387926326          5.13606608175e-08        
0.00352987485612          6.33993607093e-06        
0.00444384915682          9.04067138519e-06        
0.0055944746297           1.09915320863e-05        
0.00704302627696          1.34388506227e-05        
0.008866644756            1.644610609e-05          
0.0111624444007           1.64086052846e-05        
0.0140526847861           1.98467685049e-05        
0.0176911881556           2.06655767576e-05        
0.0222593457217           1.96889666477e-05        
0.0276277629314           9.59437985456e-06        
0.0321250206338           -1.90112988949e-06       
0.0353918415299           -1.29727370921e-05       
0.0380904165886           -2.33875008473e-05       
0.0405020381879           -3.21848285565e-05       
0.0427524627328           -4.26931025741e-05       
0.0449084000218           -5.51988416937e-05       
0.047009913525            -6.70617270271e-05       
0.0490833510317           -7.88775391415e-05       
0.0511472991732           -9.15976125348e-05       
0.0532156358289           -0.000107212180493       
0.0552992281389           -0.000121549779014       
0.0574069395218           -0.000137985408037       
0.0595462583138           -0.000155778749801       
0.06172370695             -0.000174244254601       
0.0639451176302           -0.000194223580435       
0.0662158233979           -0.000214519554052       
0.0685407937244           -0.000236515726212       
0.0709247325558           -0.000258511968148       
0.0733721502739           -0.000282598493309       
0.075887417096            -0.000307021089521       
0.0784748029927           -0.00032998983461        
0.0811385076488           -0.000355718100471       
0.083882682985            -0.000391951183733       
0.0867114500907           -0.000410081844348       
0.0896289119783           -0.00044087101216        
0.0926391632783           -0.000476714611442       
0.0957462977939           -0.000514498942508       
0.0989544147101           -0.000554117688077       
0.102267624167            -0.000597081105246       
0.105690052852            -0.000642766481362       
0.10922585024             -0.000687484454955       
0.112879196077            -0.000730105102426       
0.1166543097              -0.0007737676169         
0.120555461781            -0.000817288747864       
0.124586989056            -0.000862174443832       
0.128753312621            -0.000910307021648       
0.133058960374            -0.00096485873554        
0.137508594171            -0.001025237482          
0.142107042315            -0.00108674187844        
0.146859338019            -0.00115464045698        
0.151770764554            -0.00121937631947        
0.156846907887            -0.00128082631864        
0.162093717779            -0.00134138830956        
0.167517578496            -0.00140530961142        
0.173125390578            -0.00147110201669        
0.178924665503            -0.00154248075521        
0.184923635565            -0.00161937076697        
0.191131381987            -0.00169823698563        
0.19755798515             -0.0017737759897         
0.204214702017            -0.0018517388131         
0.21111417739             -0.00192666385198        
0.218270697736            -0.00200627014453        
0.225700499187            -0.00209101736618        
0.233422145227            -0.00217433050232        
0.241456995033            -0.00226276561162        
0.24982979112             -0.00234758139314        
0.258569405975            -0.00243429338938        
0.267709803441            -0.00252184956705        
0.277291294487            -0.00261350731224        
0.287362203221            -0.00270470823374        
0.297981115137            -0.00279646020571        
0.309219968713            -0.00289021436448        
0.321168397007            -0.00298499040211        
0.333939970636            -0.00308203556406        
0.347681419519            -0.00317998382398        
0.362586681119            -0.00328002867446        
0.37891907789             -0.00338267613156        
0.397047813772            -0.00348802007742        
0.417511039394            -0.00359693191988        
0.441131284211            -0.00371025029635        
0.469241506207            -0.00382980335591        
0.504163157101            -0.00395743902033        
0.550298561936            -0.00409555105628        
0.616710759788            -0.00424455925408        
0.721858007861            -0.00439106485073        
0.88898753835             -0.00447889885277        
1.11741055006             -0.00444313683405        
1.40670397228             -0.00428459162522        
1.77093525987             -0.0040365035934         
2.22947540124             -0.00375118406493        
2.80674323759             -0.00347964266659        
3.53348038618             -0.00324801225382        
4.44838825024             -0.0030632119818         
5.60018900975             -0.00292406157408        
7.05022025522             -0.00282542667837        
