# Matter power spectrum P(k) at redshift z=2.5
# for k=2.33661e-07 to 11.7273 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.336606073989e-07       1.210321760364e-01 
       2.941612763897e-07       1.505049699504e-01 
       3.703271060128e-07       1.871547444239e-01 
       4.662142044357e-07       2.327291806892e-01 
       5.869289093035e-07       2.894015412581e-01 
       7.388997188388e-07       3.598743047222e-01 
       9.302196328138e-07       4.475080350691e-01 
       1.171077134299e-06       5.564816339777e-01 
       1.474298763540e-06       6.919916151733e-01 
       1.856032177998e-06       8.604999056041e-01 
       2.336606073989e-06       1.070041986349e+00 
       2.941612763897e-06       1.330610070798e+00 
       3.703271060128e-06       1.654629586477e+00 
       4.662142044357e-06       2.057551685592e+00 
       5.869289093035e-06       2.558590025080e+00 
       7.388997188388e-06       3.181636948617e+00 
       9.302196328138e-06       3.956402734140e+00 
       1.171077134299e-05       4.919832194906e+00 
       1.474298763540e-05       6.117866110261e+00 
       1.856032177998e-05       7.607631322701e+00 
       2.336606073989e-05       9.460163646715e+00 
       2.941612763897e-05       1.176379282343e+01 
       3.703271060128e-05       1.462834977565e+01 
       4.662142044357e-05       1.819039447472e+01 
       5.869289093035e-05       2.261970914912e+01 
       7.388997188388e-05       2.812735758217e+01 
       9.302196328138e-05       3.497567711931e+01 
       1.171077134299e-04       4.349064548832e+01 
       1.474298763540e-04       5.407714458156e+01 
       1.856032177998e-04       6.723771769387e+01 
       2.336606073989e-04       8.359546039887e+01 
       2.941612763897e-04       1.039216502289e+02 
       3.703271060128e-04       1.291685183130e+02 
       4.662142044357e-04       1.605070539064e+02 
       5.869289093035e-04       1.993687212747e+02 
       7.388997188388e-04       2.474883172416e+02 
       9.302196328138e-04       3.069430715806e+02 
       1.171077134299e-03       3.801811827875e+02 
       1.474298763540e-03       4.700312020011e+02 
       1.856032177998e-03       5.796756535610e+02 
       2.336606073989e-03       7.125445784164e+02 
       2.941612763897e-03       8.720599870911e+02 
       3.703271060128e-03       1.061203198862e+03 
       4.662142044357e-03       1.281848184438e+03 
       5.869289093035e-03       1.533758557781e+03 
       7.388997188388e-03       1.813199986629e+03 
       9.302196328138e-03       2.111183013068e+03 
       1.171077134299e-02       2.411443468469e+03 
       1.474298763540e-02       2.688699602657e+03 
       1.856032177455e-02       2.908598211913e+03 
       2.336605126885e-02       3.032361938116e+03 
       2.941354784390e-02       3.030223252979e+03 
       3.687888646993e-02       2.905858078869e+03 
       4.437164464261e-02       2.740204065296e+03 
       4.977830783530e-02       2.620996036612e+03 
       5.401224568770e-02       2.530626645894e+03 
       5.768999445285e-02       2.453358600628e+03 
       6.106702240016e-02       2.382368634769e+03 
       6.426978649592e-02       2.314273948252e+03 
       6.737057768403e-02       2.247268808298e+03 
       7.041522695291e-02       2.180421909439e+03 
       7.343514843450e-02       2.113361596303e+03 
       7.645325142071e-02       2.046107021526e+03 
       7.948712154297e-02       1.978955099779e+03 
       8.255085852956e-02       1.912389713285e+03 
       8.565619943656e-02       1.846996306032e+03 
       8.881323721543e-02       1.783378538996e+03 
       9.203089794545e-02       1.722077532305e+03 
       9.531726774561e-02       1.663497717733e+03 
       9.867982250734e-02       1.607845467709e+03 
       1.021255927365e-01       1.555088536047e+03 
       1.056612838136e-01       1.504942526558e+03 
       1.092933648460e-01       1.456891911243e+03 
       1.130281349027e-01       1.410248568417e+03 
       1.168717726583e-01       1.364247078976e+03 
       1.208303736954e-01       1.318167625636e+03 
       1.249099785471e-01       1.271468643212e+03 
       1.291165937942e-01       1.223903723103e+03 
       1.334562080146e-01       1.175591184394e+03 
       1.379348040449e-01       1.127010912680e+03 
       1.425583687833e-01       1.078915544240e+03 
       1.473329016215e-01       1.032165841485e+03 
       1.522644224916e-01       9.875239023611e+02 
       1.573589804616e-01       9.454559595806e+02 
       1.626226637686e-01       9.060032387288e+02 
       1.680616121624e-01       8.687671585039e+02 
       1.736820324109e-01       8.330298224875e+02 
       1.794902178124e-01       7.979881349833e+02 
       1.854925725533e-01       7.630333216697e+02 
       1.916956417455e-01       7.279730162638e+02 
       1.981061479914e-01       6.930959339694e+02 
       2.047310353443e-01       6.590353854706e+02 
       2.115775215760e-01       6.264784523115e+02 
       2.186531597458e-01       5.958513585589e+02 
       2.259659101831e-01       5.671342371720e+02 
       2.335242241788e-01       5.399035553378e+02 
       2.413371409443e-01       5.135848708513e+02 
       2.494143997508e-01       4.877777516872e+02 
       2.577665696580e-01       4.624584629366e+02 
       2.664051998895e-01       4.379316102306e+02 
       2.753429947862e-01       4.145683087155e+02 
       2.845940184140e-01       3.925237259894e+02 
       2.941739354233e-01       3.716423452261e+02 
       3.041002967770e-01       3.516110303313e+02 
       3.143928816635e-01       3.322175924112e+02 
       3.250741105561e-01       3.134840032135e+02 
       3.361695493588e-01       2.955665729481e+02 
       3.477085314591e-01       2.785453967864e+02 
       3.597249341532e-01       2.623302818684e+02 
       3.722581596450e-01       2.467665033782e+02 
       3.853543906917e-01       2.317896338248e+02 
       3.990682202512e-01       2.174354445826e+02 
       4.134647984753e-01       2.037194897693e+02 
       4.286227078968e-01       1.905758814492e+02 
       4.446378837067e-01       1.779300273033e+02 
       4.616290669856e-01       1.657603061546e+02 
       4.797455624521e-01       1.540496936954e+02 
       4.991785584938e-01       1.427435163267e+02 
       5.201781313545e-01       1.317892722442e+02 
       5.430796555052e-01       1.211469590136e+02 
       5.683464470490e-01       1.107563172857e+02 
       5.966418198044e-01       1.005475440266e+02 
       6.289575376224e-01       9.043708622900e+01 
       6.668577122685e-01       8.031099488083e+01 
       7.129770581076e-01       7.001460433153e+01 
       7.721229030377e-01       5.933229134360e+01 
       8.538715303473e-01       4.799439811341e+01 
       9.783063508170e-01       3.585137808146e+01 
       1.180157353055e+00       2.376610262997e+01 
       1.476646507412e+00       1.436353273273e+01 
       1.858657949079e+00       8.458502687145e+00 
       2.339909203352e+00       4.922510112902e+00 
       2.945771154225e+00       2.835497844719e+00 
       3.708506163384e+00       1.618351110408e+00 
       4.668732648879e+00       9.160334776803e-01 
       5.877586172547e+00       5.146252269153e-01 
       7.399442592630e+00       2.871544942082e-01 
       9.315346312974e+00       1.592399991476e-01 
       1.172732619307e+01       8.780838551532e-02 
