k                         pk_nl                    
7.081126999e-06           207.483451173            
8.91461072318e-06         257.23463847             
1.12228299757e-05         318.915358572            
1.41287058486e-05         395.386121161            
1.77869868286e-05         490.190445933            
2.23924897177e-05         607.724346402            
2.8190474339e-05          753.435295112            
3.54897045159e-05         934.074268406            
4.46788908721e-05         1158.005675              
5.62473910897e-05         1435.58938208            
7.081126999e-05           1779.64922576            
8.91461072318e-05         2206.0447569             
0.000112228299757         2734.36239518            
0.000141287058486         3388.73868909            
0.000177869868286         4198.81922074            
0.000223924897177         5200.83714083            
0.00028190474339          6438.76418685            
0.000354897045159         7965.4453292             
0.000446788908721         9843.58451594            
0.000562473910897         12146.376233             
0.0007081126999           14957.3344171            
0.000891461072318         18368.3365742            
0.00112228299757          22474.054547             
0.00141287058486          27364.3960633            
0.00177869868286          33108.2788222            
0.00223924897177          39731.7810426            
0.0028190474339           47188.6309508            
0.00354897045159          55115.9994531            
0.00446788908721          63512.3271788            
0.00562473910897          71707.7415185            
0.007081126999            78915.2758727            
0.00891461072318          84052.7911883            
0.0112228299756           85844.0181284            
0.0141287057553           83038.9131652            
0.01778691234             75098.8717364            
0.0223817677633           63206.5897308            
0.0278208985641           51298.0753572            
0.0324574258042           44392.49269              
0.0358112744137           41002.3132835            
0.0385688200773           38895.8840906            
0.0410270608995           37316.5379735            
0.0433177026461           35951.7728591            
0.0455101675066           34645.3942716            
0.0476459584784           33312.2676424            
0.0497522767696           31912.340845             
0.0518482590582           30433.4761343            
0.0539481619608           28886.0412278            
0.0560631279974           27295.3261688            
0.0582022303227           25699.4485428            
0.0603731236073           24141.2318501            
0.0625824670015           22664.5501927            
0.0648362087011           21307.8619524            
0.0671397829748           20101.6713751            
0.069498249841            19063.8021817            
0.0719163960008           18197.9048462            
0.074398808876            17494.0989129            
0.0769499315279           16926.9769059            
0.0795741037005           16459.3120371            
0.0822755926233           16044.1755463            
0.0850586161641           15630.7522665            
0.0879273602369           15171.6203619            
0.0908859919118           14631.6749729            
0.0939386693732           13998.123323             
0.097089549668            13282.2203962            
0.100342795054            12519.8647595            
0.103702578675            11761.743382             
0.107173090221            11060.3954415            
0.110758542231            10457.7487397            
0.114463177617            9973.92214742            
0.118291279044            9602.82351415            
0.122247180728            9313.67417724            
0.126335283258            9060.35209099            
0.130560072006            8791.33184483            
0.134926139716            8465.77708208            
0.139438213869            8076.00004593            
0.144101189421            7649.57282419            
0.148920167591            7232.12023205            
0.153900501394            6864.09939086            
0.159047848748            6566.57652305            
0.164368234127            6334.43616616            
0.169868119911            6136.83913498            
0.175554488904            5934.78352464            
0.181434939853            5704.56631038            
0.187517798301            5449.10679787            
0.193812245809            5194.38732117            
0.200328471445            4969.69238383            
0.207077850634            4783.62538043            
0.214073158035            4621.9197988             
0.22132882321             4461.93315245            
0.228861240726            4290.39577354            
0.236689150237            4115.15340477            
0.244834107559            3951.98773893            
0.253321075451            3808.1600141             
0.262179173801            3674.99298793            
0.271442645013            3541.28932065            
0.281152114197            3406.33018528            
0.291356259882            3277.52922148            
0.302114066858            3157.42553619            
0.313497921464            3041.43114896            
0.32559795419             2925.47116086            
0.33852827734             2811.99298453            
0.352436187555            2702.46442191            
0.367516164828            2593.35994432            
0.384031935762            2484.21541057            
0.402352712038            2375.06255962            
0.423015667363            2263.52110727            
0.446839986303            2148.21742406            
0.475149507724            2026.1152797             
0.51024196432             1892.99816942            
0.556457981549            1741.58276574            
0.622708637251            1559.75742545            
0.727245191781            1331.2311735             
0.894042514083            1060.36473448            
1.12348306583             800.415155617            
1.41434082657             580.981141294            
1.78054944926             405.990457611            
2.24157894855             274.101493181            
2.82198070087             179.755606245            
3.55266321591             115.142090832            
4.47253800206             72.4018278956            
5.63059174601             44.8826212706            
