k                         pk_nl                    
7.00223755464e-06         347.415586157            
8.81529479695e-06         426.211661895            
1.10977986323e-05         522.879191302            
1.39713007132e-05         641.471534309            
1.75888255037e-05         786.956281777            
2.21430193902e-05         965.43271511             
2.78764098042e-05         1184.37905485            
3.50943206921e-05         1452.96501752            
4.41811321289e-05         1782.43139               
5.56207499589e-05         2186.55186994            
7.00223755464e-05         2682.19187461            
8.81529479695e-05         3289.97978307            
0.000110977986323         4035.10347551            
0.000139713007132         4948.23663616            
0.000175888255037         6066.58295968            
0.000221430193902         7434.9953363             
0.000278764098042         9107.08027608            
0.000350943206921         11146.1422819            
0.000441811321289         13625.7711705            
0.000556207499589         16629.7948255            
0.000700223755464         20251.0035068            
0.000881529479695         24587.3381539            
0.00110977986323          29733.2489917            
0.00139713007132          35768.7087874            
0.00175888255037          42737.4773353            
0.00221430193902          50620.0829342            
0.00278764098042          59299.4119999            
0.00350943206921          68299.6228821            
0.00441811321289          77512.588678             
0.00556207499589          86106.6189884            
0.00700223755464          93121.4126505            
0.00881529479695          97323.8226729            
0.0110977986323           97322.9779912            
0.0139713005983           91915.9777772            
0.0175887387068           80876.0932195            
0.0221310850654           66034.8625243            
0.0274816200192           52200.5605557            
0.0319880620325           44619.7960127            
0.035257085988            40984.0687558            
0.0379535867739           38750.8321939            
0.0403615162707           37087.8157206            
0.0426074991697           35652.703877             
0.0447585733451           34275.6834273            
0.0468549424588           32868.1373179            
0.0489230184062           31386.1634766            
0.0509814173437           29822.5943485            
0.0530440295234           28188.2818739            
0.055121725349            26513.7755295            
0.0572233663873           24842.6674914            
0.0593564361087           23219.9668256            
0.0615274502268           21691.6741661            
0.0637422330289           20298.4147366            
0.0660061088479           19068.7942007            
0.0683240378883           18020.6508534            
0.0707007144241           17154.5102308            
0.0731406388592           16456.6775058            
0.0756481711939           15900.4209894            
0.0782275709893           15444.6954898            
0.0808830273632           15040.588136             
0.0836186815363           14635.5598898            
0.0864386437847           14181.9054131            
0.0893470062078           13645.6244715            
0.0923478524317           13014.9595939            
0.0954452651667           12303.8916163            
0.0986433324127           11550.2295481            
0.101946153021            10805.4470578            
0.10535784227             10121.721036             
0.108882538071            9539.20328072            
0.112524408412            9075.48283043            
0.11628766063             8722.95957062            
0.120176553078            8449.29679906            
0.124195409775            8209.964045              
0.128348638605            7953.35847321            
0.132640753629            7641.70434558            
0.137076402108            7269.88045656            
0.141660396826            6865.43239387            
0.146397754367            6471.91737951            
0.15129374004             6127.42364792            
0.156353920276            5851.00370908            
0.161584223435            5636.41491155            
0.16699101019             5453.74377143            
0.172581154917            5266.45028733            
0.178362139912            5052.85313052            
0.184342164754            4816.77376359            
0.190530273801            4582.80695597            
0.196936505688            4377.79172948            
0.203572069866            4208.60294339            
0.210449556782            4061.70027228            
0.217583190376            3916.17724417            
0.224989134437            3760.31322572            
0.232685868201            3601.74271598            
0.240694652048            3454.72829194            
0.24904011172             3325.55161782            
0.257750980487            3205.83162411            
0.266861054581            3085.70493454            
0.276410440962            2964.71541074            
0.286447212339            2849.54766706            
0.297029640054            2742.31679989            
0.308229263734            2638.766655              
0.320135200774            2535.32022216            
0.332860341045            2434.29668512            
0.346550493808            2336.82631533            
0.361398315767            2239.75982103            
0.377665287426            2142.77227646            
0.395717856839            2045.83771347            
0.416089850868            1946.83368231            
0.439596614573            1844.57357662            
0.467558311171            1736.37264308            
0.502271664002            1618.55093809            
0.548086886462            1484.78487982            
0.613952062671            1324.73821515            
0.71812478699             1125.30977526            
0.883910402852            893.429274681            
1.11094595685             675.873937866            
1.39856347571             494.407769585            
1.76068697142             349.63096251             
2.21657357047             239.372638266            
2.79050079498             159.257706091            
3.51303236243             103.425865022            
4.42264571351             65.8527577307            
5.56778107611             41.2734594517            
