k                         pk_nl                    
6.94699511222e-06         103.690731814            
8.74574868238e-06         131.554710519            
1.10102452614e-05         166.906352736            
1.38610775497e-05         211.757758228            
1.74500627621e-05         268.660092353            
2.19683274487e-05         340.851558378            
2.76564856798e-05         432.438993729            
3.48174526232e-05         548.631043599            
4.38325758812e-05         696.032461283            
5.51819436413e-05         883.015823978            
6.94699511222e-05         1120.18944253            
8.74574868238e-05         1420.9841203             
0.000110102452614         1802.38381252            
0.000138610775497         2285.82606426            
0.000174500627621         2898.29400237            
0.000219683274487         3673.60925002            
0.000276564856798         4653.9108065             
0.000348174526232         5891.26813638            
0.000438325758812         7449.33077444            
0.000551819436413         9404.84189562            
0.000694699511222         11848.6137521            
0.000874574868238         14885.0468052            
0.00110102452614          18628.4639343            
0.00138610775497          23196.9132904            
0.00174500627621          28697.763377             
0.00219683274487          35206.1347398            
0.00276564856798          42733.8348141            
0.00348174526232          51185.0001549            
0.00438325758812          59978.7156758            
0.00551819436413          69124.2634428            
0.00694699511222          77610.971901             
0.00874574868238          84285.151708             
0.0110102452614           87692.8402277            
0.0138610774785           86306.1978965            
0.0174500021687           79257.1666865            
0.0219591391194           67537.5486172            
0.0273247254491           55252.5664367            
0.0319621953968           48015.0285188            
0.0353070515954           44557.2668753            
0.0380469874906           42473.748346             
0.0404847351427           40939.0957698            
0.0427537029728           39613.3870817            
0.0449238587912           38323.0445513            
0.0470368821984           36973.0980676            
0.0491200168316           35519.2238149            
0.0511923885205           33948.4840946            
0.0532682208544           32275.2009603            
0.0553586140365           30528.1117051            
0.0574725952044           28757.4129312            
0.0596177717691           27016.1101013            
0.0618007554321           25359.0151471            
0.0640274471572           23836.4373751            
0.0663032343056           22487.2472623            
0.0686331302898           21337.0190132            
0.0710218754315           20393.5052313            
0.0734740109128           19645.3073766            
0.0759939336123           19064.6036723            
0.0785859370794           18606.7860824            
0.0812542422823           18214.3570139            
0.0840030207189           17823.2307057            
0.0868364117935           17371.7988796            
0.0897585359006           16811.8997275            
0.0927735043597           16124.8029077            
0.0958854271351           15322.424599             
0.0990984191478           14448.6356876            
0.102416605895            13570.5309774            
0.105844129044            12757.6300251            
0.109385152619            12066.4854091            
0.113043870405            11526.2623873            
0.11682451514             11131.8065742            
0.120731370095            10844.2062256            
0.124768783617            10603.9037053            
0.128941187203            10340.7441675            
0.133253117685            9997.42038832            
0.137709244116            9559.54483314            
0.142314399958            9063.28139691            
0.147073621204            8571.01841634            
0.151992191174            8140.27582528            
0.157075692751            7802.16000844            
0.16233006903             7551.79528475            
0.167761693529            7348.11748296            
0.173377451369            7136.0636266             
0.179184833247            6879.97249315            
0.185192044487            6582.70001418            
0.191408132131            6280.58568001            
0.197843133901            6016.64627559            
0.204508254027            5805.05777787            
0.211416072456            5626.63530912            
0.218580796046            5448.42757612            
0.226018563127            5250.47732481            
0.233747816665            5043.10515274            
0.241789766586            4850.05598719            
0.250168969331            4683.09551198            
0.25891406349             4530.15738664            
0.268058716018            4374.58518739            
0.277642856778            4214.76548085            
0.287714314379            4061.92749564            
0.298331020667            3920.44762637            
0.309564037581            3784.01634243            
0.3215018006              3646.27504102            
0.334256208886            3510.99707311            
0.347971601564            3380.88088916            
0.362838397583            3250.9159899             
0.379114565488            3120.49144663            
0.3971608345              2990.13046078            
0.417501293529            2856.69193093            
0.440933782816            2718.67192414            
0.468744877429            2572.39784513            
0.503161771209            2412.82868016            
0.548379296451            2231.11252548            
0.612989797287            2012.26077166            
0.714660194912            1734.73345113            
0.877323816128            1397.96139164            
1.1022338218              1064.03739254            
1.3875832767              775.233421379            
1.74686365392             541.893146241            
2.19917104474             365.208358724            
2.76859231311             238.831999813            
3.48545121787             152.506360359            
4.38792310974             95.6119599728            
5.52406790786             59.118293328             
