k                         pk_nl                    
7.28878081563e-06         135.774600721            
9.17603138979e-06         169.892466595            
1.1551939096e-05          212.583576401            
1.45430296835e-05         266.00224166             
1.8308589633e-05          332.842168036            
2.30491487431e-05         416.475800047            
2.9017159073e-05          521.121221655            
3.6530438935e-05          652.054526608            
4.59890978793e-05         815.873787463            
5.78968439857e-05         1020.8276344             
7.28878081563e-05         1277.2227478             
9.17603138979e-05         1597.92676699            
0.00011551939096          1998.98417103            
0.000145430296835         2500.36112206            
0.00018308589633          3126.82947933            
0.000230491487431         3908.98630713            
0.00029017159073          4884.38097981            
0.00036530438935          6098.68821953            
0.000459890978793         7606.82653489            
0.000578968439857         9473.85765653            
0.000728878081563         11775.3011961            
0.000917603138979         14596.0493108            
0.0011551939096           18026.4895039            
0.00145430296835          22156.1200863            
0.0018308589633           27060.9775786            
0.00230491487431          32784.6755465            
0.0029017159073           39312.3544231            
0.0036530438935           46339.5480352            
0.00459890978793          53916.3197705            
0.00578968439857          61471.9262839            
0.00728878081563          68325.2603618            
0.00917603138979          73530.7015361            
0.011551939096            75933.7046417            
0.0145430294481           74388.1548734            
0.0183084402244           68354.3078977            
0.0230313129056           58806.7594345            
0.0284985461237           49229.4837045            
0.0329403149319           43742.3043096            
0.0361958038092           40861.919192             
0.0389073848331           38959.9597717            
0.0413412908375           37467.6511852            
0.0436183398054           36141.9732765            
0.0458033625461           34856.9509396            
0.0479356159688           33548.5672631            
0.0500410782807           32181.1027789            
0.0521381660715           30750.4850561            
0.0542406865103           29266.2910124            
0.056359488935            27753.6823645            
0.0585034487481           26246.2294929            
0.0606800838601           24781.8093319            
0.0628959571319           23398.2040918            
0.0651569481712           22128.6762666            
0.067468442113            20998.6642488            
0.0698354637963           20021.9462937            
0.0722627749217           19199.253983             
0.0747549454326           18519.4252253            
0.0773164065214           17956.1223952            
0.0799514902713           17473.3276041            
0.082664459416            17026.8775712            
0.0854595297109           16570.4203146            
0.0883408867522           16062.8711763            
0.0913126986528           15476.8138024            
0.0943791256867           14806.5894047            
0.0975443278295           14068.5806893            
0.10081247099             13301.1408906            
0.104187732653            12552.3648376            
0.107674307586            11869.7512113            
0.111276414265            11287.9996948            
0.114998302598            10819.8688781            
0.118844263579            10452.6912714            
0.12281864143             10151.6627384            
0.126925848841            9869.68429688            
0.131170385876            9561.86915355            
0.135556863129            9195.37621948            
0.140090029732            8772.55722815            
0.144774806822            8326.681282              
0.149616327136            7903.61883659            
0.154619981462            7537.51876377            
0.159791472771            7240.46210386            
0.165136879028            6999.35476882            
0.170662725878            6781.47946777            
0.176376070703            6550.88317901            
0.18228459994             6292.11296596            
0.188396742091            6016.28877402            
0.194721799516            5750.64169125            
0.201270103087            5519.42569632            
0.208053194921            5324.19563557            
0.215084046133            5146.19783858            
0.222377318647            4965.42554053            
0.229949683154            4774.67946297            
0.237820209345            4585.89416586            
0.246010850248            4412.95045697            
0.254547050539            4257.73691691            
0.263458520226            4109.78321638            
0.27278023196             3960.62011001            
0.282553725282            3813.00921328            
0.292828839206            3673.51675989            
0.303666053619            3541.74335771            
0.315139714103            3413.00022348            
0.327342568675            3285.25222484            
0.3403923045              3161.10951992            
0.35444122575             3040.37106538            
0.369691035723            2919.93404187            
0.386416244659            2800.01602399            
0.405002829851            2679.67558351            
0.426015323238            2556.75161062            
0.450320221015            2429.57352237            
0.479329064107            2294.65304586            
0.515515806587            2147.06485168            
0.563605358399            1978.24316143            
0.633371533381            1773.75168977            
0.744474832389            1514.67391561            
0.919649413458            1209.03428395            
1.15639470788             915.891727188            
1.45579214449             665.209594404            
1.83273365437             464.114473618            
2.3072749705              312.635692888            
2.90468709236             204.615055841            
3.65678439388             130.903782829            
4.60361879891             82.2933117225            
5.79561269216             51.0546634913            
