k                         pk_nl                    
7.05752526672e-06         288.853211284            
8.88489790265e-06         356.135826129            
1.11854237508e-05         439.090588915            
1.40816142016e-05         541.368015034            
1.77277019575e-05         667.465187717            
2.2317854487e-05          822.930239859            
2.80965141504e-05         1014.60040369            
3.53714156468e-05         1250.90206044            
4.45299740089e-05         1542.21749783            
5.60599158663e-05         1901.33460031            
7.05752526672e-05         2343.99468775            
8.88489790265e-05         2889.55697036            
0.000111854237508         3561.79604186            
0.000140816142016         4389.8444283             
0.000177277019575         5409.28008653            
0.00022317854487          6663.33532084            
0.000280965141504         8204.1657935             
0.000353714156468         10094.0709119            
0.000445299740089         12406.5063567            
0.000560599158663         15226.6453197            
0.000705752526672         18650.9545666            
0.000888489790265         22784.6279898            
0.00111854237508          27735.0255358            
0.00140816142016          33601.8138751            
0.00177277019575          40459.0252213            
0.0022317854487           48328.9566079            
0.00280965141504          57148.3631411            
0.00353714156468          66435.7944208            
0.00445299740089          76261.9628925            
0.00560599158663          85811.0061288            
0.00705752526672          94173.1008737            
0.00888489790265          100138.030745            
0.0111854237508           102251.593242            
0.0140816141141           99143.1143816            
0.0177276309993           90201.8227132            
0.0223075112727           76699.4966501            
0.0277359584499           62968.6223514            
0.0323788092378           54805.6073805            
0.0357347725997           50701.9603013            
0.0384915885893           48096.4216695            
0.0409480175693           46120.1039754            
0.0432363450103           44403.317729             
0.0454262143018           42768.2219471            
0.0475592246851           41117.6124031            
0.0496626227493           39404.816207             
0.051755567251            37613.3021863            
0.0538523252075           35755.9849029            
0.0559640432602           33860.8294384            
0.0580997951102           31969.8025978            
0.0602672338362           30129.3360133            
0.062473015661            28388.4497171            
0.0647230849843           26789.020952             
0.0670228716907           25363.9614673            
0.0693774310029           24132.3336769            
0.0717915445263           23095.8234109            
0.0742697943626           22242.5096484            
0.0768166180791           21541.0858616            
0.0794363497888           20948.1596156            
0.0821332509796           20409.8243645            
0.0849115336874           19867.6055273            
0.0877753779183           19269.9225749            
0.0907289447698           18578.9608677            
0.0937763863957           17783.6009978            
0.096921853758            16900.0786895            
0.100169502974            15971.8123621            
0.103523500985            15057.8119578            
0.10698803121             14216.8633311            
0.110567299824            13494.2285029            
0.114265543264            12909.0134284            
0.118087037579            12450.3942392            
0.122036110186            12079.9950446            
0.126117154643            11742.3381231            
0.130334649               11382.0583815            
0.134693178326            10955.9902423            
0.139197461981            10459.8949194            
0.143852386271            9929.01599925            
0.148663043121            9417.19185845            
0.153634775484            8968.11037667            
0.158773230311            8600.41874738            
0.164084420032            8303.55065588            
0.169574793722            8041.41379569            
0.175251319405            7770.76129395            
0.181121579309            7468.76026716            
0.187193880434            7143.55408703            
0.193477383412            6825.12078537            
0.199982253579            6543.77138241            
0.206719839318            6305.66227555            
0.213702884319            6091.89954995            
0.220945782479            5878.65200814            
0.228464887059            5654.47019797            
0.236278889561            5429.88552531            
0.244409289282            5221.52343867            
0.252880982111            5034.22019997            
0.261723008128            4857.68072654            
0.270969513557            4680.86342364            
0.280661006313            4504.97837003            
0.290846020348            4337.31894575            
0.301583359578            4178.952914              
0.312945180428            4024.92342004            
0.325021315781            3871.87270519            
0.337925484586            3722.26742998            
0.351804450853            3576.67335504            
0.366851952749            3431.49284633            
0.383330648839            3286.32401211            
0.401608151298            3140.44018275            
0.422219122448            2991.15783595            
0.445978572094            2836.37678746            
0.474202904099            2672.039731              
0.509175487889            2492.27017893            
0.555206694341            2287.06547801            
0.621140705961            2039.62338981            
0.725109532072            1727.1924282             
0.891113522799            1355.65402431            
1.11974546651             1001.25835502            
1.40963395374             708.638910568            
1.77462383916             482.870052407            
2.2341190474              318.636292507            
2.81258924175             204.918112966            
3.54084006937             129.178877748            
4.45765354243             80.2092066989            
5.61185332154             49.2427245123            
