k                         CCL nl error             
6.96589737744e-06         -9.02007576291e-06       
8.76954522441e-06         -7.24827393739e-06       
1.10402033329e-05         -4.43717951274e-06       
1.38987925272e-05         -1.27190610217e-07       
1.74975431057e-05         1.67857392745e-07        
2.20281016597e-05         1.70783319448e-07        
2.7731736953e-05          1.73709607479e-07        
3.49121883633e-05         1.7662853191e-07         
4.39518411119e-05         1.79535344855e-07        
5.53320896709e-05         1.82460396473e-07        
6.96589737744e-05         1.85378472408e-07        
8.76954522441e-05         1.88201813465e-07        
0.000110402033329         1.91501051008e-07        
0.000138987925272         1.93926173724e-07        
0.000174975431057         1.96770819836e-07        
0.000220281016597         1.99351767981e-07        
0.00027731736953          2.01660240339e-07        
0.000349121883633         2.04014450823e-07        
0.000439518411119         2.06157668404e-07        
0.000553320896709         2.07601829015e-07        
0.000696589737744         2.08261820193e-07        
0.000876954522441         2.08593207933e-07        
0.00110402033329          2.09029753868e-07        
0.00138987925272          2.06141269386e-07        
0.00174975431057          2.03409831534e-07        
0.00220281016597          1.95883255088e-07        
0.0027731736953           2.32347499502e-07        
0.00349121883633          1.0364019865e-07         
0.00439518411119          -0.00439449141283        
0.00553320896709          -0.00551256006002        
0.00696589737744          -0.00690507369104        
0.00876954522441          -0.00862804285244        
0.0110402033329           -0.0107317187063         
0.0138987924036           -0.0132281841301         
0.0174974516222           -0.0160091317344         
0.0220157246011           -0.0186829706537         
0.0273282312005           -0.0204323022179         
0.0317838281992           -0.0208812639032         
0.0350194144442           -0.0208423731279         
0.0376913539041           -0.0206352110217         
0.0400787780322           -0.020292212664          
0.0423064086643           -0.0197853475747         
0.0444403784975           -0.0190689518742         
0.0465203922614           -0.0180900387347         
0.0485725558049           -0.0167997181906         
0.0506152817221           -0.0151386831668         
0.052662315871            -0.0130553752678         
0.0547244206331           -0.0104968547815         
0.0568103730149           -0.00742775133833        
0.0589275876374           -0.00383311174768        
0.0610825221952           0.000263126495901        
0.0632809505901           0.00477794989283         
0.0655281522399           0.0095759221826          
0.0678290463988           0.0144662034232          
0.0701882892853           0.0192522136589          
0.0726103453664           0.0237863765891          
0.0750995402533           0.0280058176957          
0.0776601002418           0.0319946502363          
0.0802961819903           0.0359709894706          
0.0830118948278           0.0402675041377          
0.0858113175268           0.0452828735745          
0.0886985109372           0.051424532524           
0.0916775275882           0.0590939679161          
0.0947524191708           0.0685825863772          
0.0979272426861           0.0800163139999          
0.101206065961            0.0931949492765          
0.104592973184            0.107481344053           
0.108092071076            0.121837629913           
0.111707496294            0.135140116987           
0.115443424649            0.146720625127           
0.119304082721            0.156832475036           
0.123293762426            0.166612200648           
0.127416839116            0.177819371982           
0.131677793773            0.192360058239           
0.136081239875            0.211470278986           
0.140631955532            0.23512791967            
0.145334921536            0.261815282971           
0.150195366026            0.288845855854           
0.155218816556            0.313437771078           
0.160411160549            0.334488718138           
0.165778715238            0.354023757222           
0.171328308571            0.376236682336           
0.177067372854            0.404841750525           
0.183004053454            0.441076529456           
0.189147335534            0.482296750168           
0.195507192672            0.522957399074           
0.202094762367            0.559540778384           
0.208922555014            0.594052217211           
0.216004704987            0.632514842539           
0.22335727529             0.680232444482           
0.230998631131            0.735983462911           
0.238949903149            0.79369068967            
0.247235568617            0.848659180495           
0.255884189871            0.904676097355           
0.264929365081            0.969215316856           
0.27441097011             1.04396046025            
0.284376805994            1.12318218047            
0.294884822057            1.20396945851            
0.306006172784            1.29130754727            
0.317829510359            1.39161401678            
0.330467156662            1.50169287625            
0.34406421938             1.6190511205             
0.358812478017            1.75251909068            
0.37497230274             1.90385715932            
0.392908720609            2.07444295217            
0.413153727642            2.2747128279             
0.436520321667            2.51169534959            
0.464325764471            2.80394669275            
0.498863641426            3.17894449745            
0.544482301446            3.69321438171            
0.610132008291            4.464299785              
0.714048705758            5.7379295457             
0.879267204643            7.82883431142            
1.105174988               10.6752162022            
1.3913001962              14.0759229167            
1.7515430537              17.9122653958            
2.20506206009             22.0760202554            
2.77600866203             26.4928157685            
3.49478784799             31.1223306886            
4.39967723067             35.9666509137            
5.53886546938             41.0685156437            
