k                         CCL nl error             
5.26435635826e-06         -1.42234278613e-05       
6.62743199616e-06         -1.18663844891e-05       
8.3434425549e-06          -7.18105024139e-06       
1.05037718542e-05         -4.71771762446e-07       
1.3223465307e-05          5.86598946499e-12        
1.66473565069e-05         -7.06093336489e-14       
2.09577801457e-05         1.08751958974e-11        
2.63842820003e-05         1.12172316921e-11        
3.32158430821e-05         2.16234217485e-11        
4.18162689302e-05         3.63118976835e-11        
5.26435635826e-05         6.17069744363e-11        
6.62743199616e-05         9.99959693825e-11        
8.3434425549e-05          7.05223758801e-10        
0.000105037718542         5.77832026779e-10        
0.00013223465307          2.98041981082e-10        
0.000166473565069         3.46994592015e-10        
0.000209577801457         3.91152522536e-10        
0.000263842820003         3.60145220493e-10        
0.000332158430821         3.203261349e-10          
0.000418162689302         3.74181193362e-10        
0.000526435635826         4.24111864132e-10        
0.000662743199616         3.19349891059e-10        
0.00083434425549          2.24706567067e-10        
0.00105037718542          1.44972298818e-10        
0.0013223465307           2.08358606026e-11        
0.00166473565069          2.52304539771e-11        
0.00209577801457          -1.11574632238e-11       
0.00263842820003          8.08632659158e-10        
0.00332158430821          -4.34073042365e-09       
0.00418162689302          -0.00241702284874        
0.00526435635826          -0.00299133772956        
0.00662743199616          -0.00368107642181        
0.0083434425549           -0.00448376716143        
0.0105037718519           -0.0053493178531         
0.0132234609132           -0.00611096688879        
0.0166460942542           -0.00636848490757        
0.020879106056            -0.00552221097983        
0.025178945265            -0.00375185069963        
0.0282925454365           -0.00226181085651        
0.0307202554616           -0.00103951254116        
0.0328240529236           0.000124658122366        
0.0347532898341           0.00136540581713         
0.0365814978616           0.00277261739916         
0.0383505510106           0.00441818120005         
0.0400869216883           0.00635338824712         
0.0418087153014           0.0085998544731          
0.043529112062            0.0111797428981          
0.0452582142633           0.0140709863209          
0.0470041113116           0.0172301095627          
0.0487735296268           0.0205890724056          
0.0505722478612           0.0240538987191          
0.0524053723663           0.027520232589           
0.0542775257245           0.0308989552161          
0.0561929791393           0.0341354562595          
0.0581557473739           0.0372297421178          
0.0601696579815           0.0402524362311          
0.0622384024379           0.0433409421825          
0.0643655742486           0.0466843301286          
0.066554697508            0.0505312265646          
0.0688092483574           0.0550881953819          
0.071132671116            0.0605525554358          
0.0735283904172           0.0670208836164          
0.0759998203792           0.0744783179208          
0.0785503716507           0.0827423323953          
0.081183457034            0.0915042153657          
0.0839024963075           0.100368694842           
0.0867109208117           0.108999837306           
0.0896121783311           0.1172715915             
0.0926097387809           0.12534348031            
0.095707101194            0.133681329441           
0.0989078024955           0.142906520139           
0.102215428547            0.153627661566           
0.105633627937            0.166139170579           
0.109166128993            0.180529312877           
0.112816760505            0.196184194922           
0.116589476638            0.212284692173           
0.120488386577            0.228374811946           
0.124517789443            0.244424485786           
0.12868221513             0.261027034659           
0.132986471795            0.279233631738           
0.137435700872            0.299611895049           
0.142035440705            0.321909672254           
0.146791700165            0.345915017537           
0.151711043967            0.371296129242           
0.15680069192             0.397369109972           
0.162068634983            0.424490510006           
0.167523771847            0.453725944033           
0.173176070919            0.485345216819           
0.179036764106            0.519541776684           
0.185118580842            0.555914409505           
0.191436033636            0.594098421053           
0.198005770265            0.634906892315           
0.204847013218            0.678355737562           
0.211982114695            0.725609838819           
0.219437266689            0.776098098169           
0.227243422151            0.830126002737           
0.23543750799             0.888091434983           
0.244064048596            0.951403043803           
0.253177378181            1.01953476266            
0.262844716141            1.09382847988            
0.273150538777            1.17530519858            
0.284202953001            1.26467476281            
0.296143261088            1.36394945455            
0.309160799495            1.47514348265            
0.323516866582            1.60127183594            
0.33958509126             1.74652934759            
0.357923265052            1.91750298948            
0.379409438956            2.12456548896            
0.405519271006            2.38496558655            
0.438937926525            2.7313462186             
0.485000090438            3.23009917216            
0.554895888533            4.02900246041            
0.668269015465            5.40869107719            
0.835696388579            7.57714744476            
1.05186560318             10.4987785539            
1.32421861694             14.2247557486            
1.66709246534             18.8070355024            
2.09874506842             24.2305491636            
2.64216349952             30.4186635248            
3.32628677166             37.2725484478            
4.18754694375             44.7124578536            
5.27180926057             52.695260619             
