k                         CCL nl error             
6.35079611582e-06         -1.15727779656e-05       
7.99517861532e-06         -9.50684100158e-06       
1.00653335307e-05         -5.80952749304e-06       
1.26715041599e-05         -3.72475543881e-07       
1.59524785926e-05         -9.13902076488e-13       
2.00829806813e-05         1.17660850019e-12        
2.52829747243e-05         6.27775918524e-12        
3.18293793662e-05         1.29819363234e-11        
4.00708145257e-05         1.49567404728e-11        
5.04461666777e-05         2.20009571849e-11        
6.35079611582e-05         1.0815209155e-11         
7.99517861532e-05         -1.85984949002e-13       
0.000100653335307         3.59670758626e-11        
0.000126715041599         1.26261156624e-10        
0.000159524785926         2.37951070638e-10        
0.000200829806813         2.80519554868e-10        
0.000252829747243         1.86901259486e-10        
0.000318293793662         3.79899523125e-11        
0.000400708145257         1.9711834741e-11         
0.000504461666777         2.4543722333e-10         
0.000635079611582         7.24530832083e-10        
0.000799517861532         7.80909167298e-10        
0.00100653335307          1.11405734825e-09        
0.00126715041599          3.02405911574e-10        
0.00159524785926          9.50463582438e-11        
0.00200829806813          -3.47736680584e-10       
0.00252829747243          1.08744171423e-08        
0.00318293793662          -3.25416941294e-08       
0.00400708145257          -0.00187193924947        
0.00504461666777          -0.00236218756405        
0.00635079611582          -0.00299448318456        
0.00799517861532          -0.00381766809709        
0.0100653335307           -0.0048842999818         
0.0126715041384           -0.00620443895881        
0.0159524543448           -0.00760890121551        
0.020078363656            -0.0084949685495         
0.0250796017848           -0.00785965427913        
0.0296722360204           -0.00641706658147        
0.0329596268725           -0.00584733636748        
0.0356075440709           -0.00599814744236        
0.0379425799821           -0.00654016411994        
0.0401049203393           -0.0072214268755         
0.0421664767927           -0.00783058158789        
0.0441694159109           -0.00820211369267        
0.0461409767526           -0.00817408898735        
0.0481001052954           -0.0076087518454         
0.0500607843371           -0.00638145574548        
0.0520338559759           -0.00438390213717        
0.0540280886227           -0.00153927128625        
0.0560508362045           0.00217604199345         
0.0581084636009           0.00670410414919         
0.0602066312519           0.0118670219306          
0.0623504912906           0.0173160478996          
0.0645448260534           0.0225732563235          
0.0667941478611           0.0270573238196          
0.069102772039            0.0302484064218          
0.0714748709883           0.0318591656263          
0.0739145145527           0.0319621183845          
0.0764257002974           0.031008132106           
0.0790123762651           0.0297297080443          
0.081678458085            0.0290035846644          
0.0844278418498           0.0297125660054          
0.0872644138739           0.0326606873573          
0.0901920582414           0.0384928419032          
0.0932146629191           0.0476000898222          
0.0963361251221           0.0599018898039          
0.099560356566            0.0744895453284          
0.1028912892              0.0894280544532          
0.106332882003            0.102041971234           
0.109889129392            0.109986188648           
0.113564071812            0.112716943334           
0.117361809043            0.111860686057           
0.121286516768            0.111134497481           
0.125342466947            0.114282385679           
0.129534052558            0.123983766854           
0.133865817255            0.141329231047           
0.138342490559            0.165237485824           
0.142969029234            0.191665586728           
0.147750665602            0.214099896337           
0.152692963654            0.227407122866           
0.15780188403             0.23276467081            
0.163083859158            0.236930327172           
0.168545880209            0.24807276116            
0.174195597957            0.271342662806           
0.180041440239            0.305269197279           
0.186092749508            0.341405323836           
0.192359945016            0.369682061485           
0.198854715558            0.386830410504           
0.205590250576            0.401661963202           
0.212581519963            0.426472159889           
0.219845616366            0.46584220253            
0.227402178569            0.512200194876           
0.235273921335            0.551884179687           
0.243487306691            0.582563867643           
0.252073405678            0.616380345114           
0.261069020324            0.664618709675           
0.270518166894            0.722791313852           
0.2804740697              0.776887005168           
0.291001891013            0.826961423049           
0.302182546208            0.889017212326           
0.31411815981             0.964686941499           
0.326940074716            1.03972128992            
0.340820966079            1.1210967556             
0.355993806556            1.220345258              
0.372782774328            1.32860123188            
0.391656053153            1.45436565967            
0.413321178387            1.60547034389            
0.43890883013             1.78853951578            
0.470354771411            2.02264358157            
0.511258825763            2.34103371948            
0.568918245232            2.81307997219            
0.658522158553            3.59414232652            
0.803150653282            4.95465663872            
1.00783415684             7.03247825361            
1.26870310555             9.84104461358            
1.59720212883             13.4906816932            
2.01075834739             18.0827991848            
2.5313947805              23.6560142022            
3.18683721646             30.1663860644            
4.01199035505             37.5220413855            
5.05079660985             45.6128423741            
