k                         CCL nl error             
1.11211360442e-07         -1.57276725681e-05       
1.40006807741e-07         -1.57264734094e-05       
1.76258128089e-07         -1.57246750056e-05       
2.21895836486e-07         -1.5722268403e-05        
2.79350307324e-07         -1.57185356019e-05       
3.51681200682e-07         -1.57127003785e-05       
4.42740400389e-07         -1.57034977729e-05       
5.57377140878e-07         -1.56887920996e-05       
7.01696246605e-07         -1.56654594176e-05       
8.83383236211e-07         -1.56288815915e-05       
1.11211360442e-06         -1.55709529795e-05       
1.40006807741e-06         -1.54789290978e-05       
1.76258128089e-06         -1.53332951016e-05       
2.21895836486e-06         -1.51026263478e-05       
2.79350307324e-06         -1.47370389524e-05       
3.51681200682e-06         -1.41576059626e-05       
4.42740400389e-06         -1.32391686704e-05       
5.57377140878e-06         -1.17838634486e-05       
7.01696246605e-06         -9.47722011939e-06       
8.83383236211e-06         -5.82163796688e-06       
1.11211360442e-05         2.86574709111e-07        
1.40006807741e-05         3.4580199432e-07         
1.76258128089e-05         3.15330126868e-07        
2.21895836486e-05         3.47338550126e-07        
2.79350307324e-05         3.58415824701e-07        
3.51681200682e-05         3.75689893551e-07        
4.42740400389e-05         3.7440638213e-07         
5.57377140878e-05         3.77973630977e-07        
7.01696246605e-05         3.79949573931e-07        
8.83383236211e-05         3.84353339825e-07        
0.000111211360442         3.89115719671e-07        
0.000140006807741         3.96469149381e-07        
0.000176258128089         4.06107282184e-07        
0.000221895836486         4.2072376126e-07         
0.000279350307324         4.42096666462e-07        
0.000351681200682         4.72316998197e-07        
0.000442740400389         5.27509295973e-07        
0.000557377140878         6.19074489562e-07        
0.000701696246605         7.68269473791e-07        
0.000883383236211         9.21993955222e-07        
0.00111211360442          1.22702466801e-06        
0.00140006807741          1.71124816539e-06        
0.00176258128089          1.56403142502e-06        
0.00221895836486          1.97149655376e-06        
0.00279350307324          -1.72753268179e-06       
0.00351681200682          -1.08858635415e-06       
0.00442740400389          2.66120452568e-05        
0.00557377140878          1.07656320463e-05        
0.00701696246605          1.26484223224e-05        
0.00883383236211          2.39377238596e-05        
0.0111211360308           4.50493543365e-05        
0.0140006643456           7.61428067884e-05        
0.0176224555803           0.000111905439755        
0.0220324670153           0.000101374511905        
0.0261575959003           -4.74669989697e-06       
0.0291089319036           -9.86816896626e-05       
0.0314733444264           -0.000162656255554       
0.0335524114998           -0.000194085128364       
0.0354745911319           -0.000183646567138       
0.0373053221305           -0.000147073583756       
0.0390827860843           -7.57227753308e-05       
0.0408315572892           3.16622829952e-05        
0.0425686790712           0.000171828393684        
0.0443067003497           0.000345783575222        
0.0460553320386           0.000544926848906        
0.0478224142747           0.000743156602405        
0.0496145127112           0.000930199980588        
0.0514373026855           0.00107057288352         
0.053295825852            0.00115410716297         
0.0551946668272           0.00115745827292         
0.0571380778164           0.00107375784838         
0.0591300683237           0.000903905600967        
0.0611744707617           0.000665127215464        
0.063274989015            0.000370280965187        
0.0654352346841           7.89285008267e-05        
0.0676587542685           -0.000178926986751       
0.0699490495946           -0.000361283214705       
0.0723095931752           -0.000468141340282       
0.0747438397669           -0.000511239931994       
0.0772552351254           -0.000510957284304       
0.079847222768            -0.000504853810036       
0.0825232494346           -0.000517110372837       
0.0852867698632           -0.000516955194593       
0.0881412514385           -0.000500666647496       
0.0910901792464           -0.000473513435732       
0.0941370620447           -0.000411157329521       
0.0972854396498           -0.000247206514876       
0.100538892227            -2.84399307501e-05       
0.103901051974            0.000193017335768        
0.107375617672            0.000445823588172        
0.110966372594            7.15161952016e-05        
0.114677206259            -0.000121333871964       
0.118512140522            -8.87443865656e-05       
0.122475360548            6.50422163911e-05        
0.126571251248            0.000375810082503        
0.130804439823            0.000521260487935        
0.135179845192            0.000196955741111        
0.139702735238            -1.33852886376e-05       
0.144378793002            0.000394225067666        
0.149214193279            0.000577020356144        
0.154215691457            0.000275124615501        
0.159390726954            0.000300309919632        
0.164747544309            0.000402923896713        
0.170295335921            0.000431085131736        
0.176044411609            0.000667274552147        
0.182006401853            0.000555228135457        
0.18819450374             0.000525553497186        
0.19462378171             0.000555360348562        
0.20131153936             0.000566155177058        
0.208277784487            0.000892509958128        
0.21554581795             0.000717664126154        
0.223142989164            0.000749668388568        
0.231101679105            0.00081777016228         
0.239460598931            0.00100854382246         
0.24826653429             0.000888542459564        
0.257576731594            0.00102100239704         
0.267462229761            0.00114579719777         
0.278012619871            0.00111276342154         
0.289343023617            0.00121077876242         
0.301604633446            0.00130105857637         
0.315001187281            0.00141515930671         
0.329815766988            0.00150521728337         
0.346456476371            0.00158867989732         
0.365538710119            0.0016729934147          
0.388043252706            0.00185429860732         
0.415643689107            0.0019902910044          
0.451440332061            0.00219200015333         
0.501696748963            0.00242398784463         
0.579482768272            0.00278014630965         
0.705261681345            0.003262233832           
0.884585985663            0.00374838473586         
1.11353659109             0.00416340485246         
1.40185899014             0.00446711132687         
1.76483590598             0.00465239182517         
2.22179676969             0.00472485562772         
2.79707641321             0.00469620159403         
3.52131057531             0.00458585020099         
4.43306736608             0.00441544229943         
5.58090115936             0.00420614314894         
7.02593829023             0.00397336721292         
