k                         CCL nl error             
1.13876322794e-07         -1.7257504436e-05        
1.43361796567e-07         -1.72564620356e-05       
1.80481808778e-07         -1.72548315034e-05       
2.27213135437e-07         -1.72522950937e-05       
2.86044390096e-07         -1.7248330958e-05        
3.60108551593e-07         -1.72420332028e-05       
4.53349806604e-07         -1.72320599575e-05       
5.70733591966e-07         -1.72162460721e-05       
7.18511022291e-07         -1.71911943918e-05       
9.04551784616e-07         -1.71514867664e-05       
1.13876322794e-06         -1.70885517791e-05       
1.43361796567e-06         -1.69888016754e-05       
1.80481808778e-06         -1.68307138137e-05       
2.27213135437e-06         -1.65801964981e-05       
2.86044390096e-06         -1.6183150335e-05        
3.60108551593e-06         -1.55538558972e-05       
4.53349806604e-06         -1.45565670458e-05       
5.70733591966e-06         -1.29759665898e-05       
7.18511022291e-06         -1.0470960995e-05        
9.04551784616e-06         -6.50094583535e-06       
1.13876322794e-05         1.32105189569e-07        
1.43361796567e-05         2.18725480671e-07        
1.80481808778e-05         2.56438285205e-07        
2.27213135437e-05         1.86658463855e-07        
2.86044390096e-05         2.33503515838e-07        
3.60108551593e-05         2.28211409425e-07        
4.53349806604e-05         2.34764616762e-07        
5.70733591966e-05         2.60898403344e-07        
7.18511022291e-05         2.97169033419e-07        
9.04551784616e-05         3.54063906611e-07        
0.000113876322794         4.41246880097e-07        
0.000143361796567         5.7650677697e-07         
0.000180481808778         7.8797049101e-07         
0.000227213135437         1.12233586798e-06        
0.000286044390096         1.65156812048e-06        
0.000360108551593         2.49099298636e-06        
0.000453349806604         3.82416146389e-06        
0.000570733591966         5.93894862388e-06        
0.000718511022291         9.21157228376e-06        
0.000904551784616         9.99709310279e-06        
0.00113876322794          5.80390356192e-06        
0.00143361796567          3.57849198441e-06        
0.00180481808778          1.89881060717e-06        
0.00227213135437          4.12357191312e-06        
0.00286044390096          -2.24624779958e-06       
0.00360108551593          -6.78938439731e-05       
0.00453349806604          1.42754666012e-05        
0.00570733591966          -1.77718922745e-05       
0.00718511022291          1.61630578609e-05        
0.00904551784616          3.19949260989e-06        
0.0113876322743           4.84465291887e-05        
0.0143361716831           6.85777821902e-05        
0.0180461860824           0.000144829849213        
0.0226105364496           0.000165077354421        
0.0271013068556           -4.53489040771e-06       
0.0303277439768           -0.000157164815387       
0.0328717419078           -0.000233499325384       
0.0350897814523           -0.000280415885776       
0.0371306762549           -0.000283430486285       
0.0390687231834           -0.000206710402854       
0.0409466552777           -0.000114139577428       
0.042791686382            3.17170764417e-05        
0.0446225350248           0.000235082830583        
0.046452890837            0.000515971509851        
0.0482932873748           0.000826408958574        
0.0501521874995           0.00114625873452         
0.0520366484569           0.00145459362654         
0.053952748242            0.00170822668665         
0.0559058692543           0.00180005379628         
0.0579008928834           0.00180599229599         
0.0599423364124           0.00166676581588         
0.0620344513429           0.00132417297919         
0.0641812951825           0.000846867722582        
0.066386784511            0.000306734252301        
0.068654734554            -0.000209091869744       
0.0709888888488           -0.000574201716723       
0.0733929415369           -0.000883772290283       
0.0758705541231           -0.0010174529541         
0.0784253680847           -0.00105754592701        
0.0810610144091           -0.00107860488592        
0.0837811209349           -0.000939446064342       
0.0865893182399           -0.0007940089876         
0.0894892447266           -0.000637201883846       
0.0924845515061           -0.000398072026298       
0.095578907641            -0.000218033691675       
0.098776006289            -5.92545309208e-05       
0.102079572272            2.56743565959e-05        
0.10549337159             -8.02194268844e-05       
0.109021223391            -0.000156095309513       
0.112667014904            0.00013983447387         
0.116434719842            -5.89784279576e-05       
0.12032842079             -0.000819147068032       
0.124352336105            -0.00119438897376        
0.128510851881            -0.000714209936182       
0.132808559589            -0.000215928961364       
0.137250300069            -0.000513716671026       
0.14184121466             -0.000852006330803       
0.146586804436            -0.000794910672671       
0.151492998709            -0.000727747211295       
0.156566234284            -0.000617896085606       
0.161813547338            -0.000624887654902       
0.167242680345            -0.00102538280995        
0.172862207159            -0.00098845629335        
0.178681680316            -0.000680327209275       
0.184711805843            -0.000767902318847       
0.190964652552            -0.000786337754032       
0.197453904993            -0.00107540838145        
0.204195172377            -0.00123538511146        
0.211206369943            -0.00108881166135        
0.218508195272            -0.000764463565214       
0.226124730484            -0.000915749758402       
0.234084213548            -0.00142835588906        
0.242420040081            -0.00128955556126        
0.251172084222            -0.000958800496162       
0.260388469058            -0.00136185972373        
0.270127982907            -0.00133999782699        
0.280463444095            -0.00126946806168        
0.291486493488            -0.00150272887831        
0.303314597432            -0.00146790947237        
0.316101583802            -0.00153434495896        
0.330054036407            -0.00156013316898        
0.34545782299             -0.00164044508077        
0.362723033711            -0.00173147524602        
0.38246433032             -0.00181537563859        
0.405654042049            -0.00187567818089        
0.433936166518            -0.00197071603431        
0.470323622228            -0.00210272527951        
0.520843617368            -0.00222551844723        
0.598126930399            -0.00239740907152        
0.723454398624            -0.00258232775202        
0.905942269487            -0.00273200128826        
1.14035159175             -0.00282114925854        
1.43561645796             -0.00284460334116        
1.80733403923             -0.00280400831993        
2.27529874958             -0.0027175002918         
2.86443141528             -0.00259488024733        
3.60610549903             -0.00244748733998        
4.53981785034             -0.00228647189224        
5.71529205671             -0.00212675894239        
7.19512640602             -0.00198434913687        
