k                         CCL nl error             
1.6837956832e-07          -6.12624107444e-06       
2.11977317384e-07         -6.12568262398e-06       
2.66863631579e-07         -6.1248292198e-06        
3.35961407279e-07         -6.12380044673e-06       
4.22950353005e-07         -6.12221358555e-06       
5.32462947326e-07         -6.1198673511e-06        
6.70331135227e-07         -6.11618936455e-06       
8.43896900454e-07         -6.11039063964e-06       
1.06240325292e-06         -6.10107941184e-06       
1.33748645267e-06         -6.08644262622e-06       
1.6837956832e-06          -6.06343072337e-06       
2.11977317384e-06         -6.02677546083e-06       
2.66863631579e-06         -5.9688368115e-06        
3.35961407279e-06         -5.87702853633e-06       
4.22950353005e-06         -5.73152695911e-06       
5.32462947326e-06         -5.50100770724e-06       
6.70331135227e-06         -5.13564609209e-06       
8.43896900454e-06         -4.55659208884e-06       
1.06240325292e-05         -3.63886924236e-06       
1.33748645267e-05         -2.18440516265e-06       
1.6837956832e-05          2.46400877617e-07        
2.11977317384e-05         2.7649452018e-07         
2.66863631579e-05         2.95932342406e-07        
3.35961407279e-05         3.27577977635e-07        
4.22950353005e-05         3.49559632461e-07        
5.32462947326e-05         4.05786593028e-07        
6.70331135227e-05         4.78575237557e-07        
8.43896900454e-05         5.91200963489e-07        
0.000106240325292         7.69744409051e-07        
0.000133748645267         1.05286516737e-06        
0.00016837956832          1.5013311355e-06         
0.000211977317384         2.21209071199e-06        
0.000266863631579         3.33850859024e-06        
0.000335961407279         5.12364726073e-06        
0.000422950353005         7.95100924928e-06        
0.000532462947326         1.24414380304e-05        
0.000670331135227         1.95314122793e-05        
0.000843896900454         3.08721790934e-05        
0.00106240325292          4.72856336337e-05        
0.00133748645267          2.66062073095e-05        
0.0016837956832           1.40557807448e-05        
0.00211977317384          7.41131481241e-06        
0.00266863631579          7.28288948577e-06        
0.00335961407279          -5.18400036274e-06       
0.00422950353005          -6.77279678484e-06       
0.00532462947326          1.157172142e-06          
0.00670331135227          2.50797480814e-05        
0.00843896900454          7.05064098336e-06        
0.0106240325292           -1.14681305455e-07       
0.0133748645263           -6.19794868304e-07       
0.0168379556969           6.94099616123e-06        
0.0211972343536           1.59937763829e-05        
0.0266424751535           2.64055875467e-05        
0.032639270619            1.10781086394e-05        
0.0371967360841           -1.6822252914e-05        
0.0406296963642           -3.41547697909e-05       
0.0435454391191           -4.40091501977e-05       
0.0461900694748           -4.52974574754e-05       
0.0486796121701           -3.85305587686e-05       
0.0510781102127           -2.06588785005e-05       
0.0534251412521           7.13484065314e-06        
0.0557473044081           5.04718808912e-05        
0.0580636914127           0.000106906669479        
0.0603887636425           0.000171486947048        
0.0627339845564           0.000238946869348        
0.0651088031838           0.00030295636695         
0.0675212759619           0.000349972194758        
0.0699784757593           0.000376885411005        
0.0724867698345           0.000382235630838        
0.0750520138877           0.000357081626999        
0.077679690561            0.000304499829383        
0.0803750100581           0.000230189306877        
0.0831429842543           0.000138327818321        
0.0859884818256           4.72128104325e-05        
0.0889162695199           -3.05627509951e-05       
0.0919310431544           -8.66845370156e-05       
0.0950374509173           -0.000116415363201       
0.098240110892            -0.000125906568368       
0.101543624276            -0.00012266948793        
0.104952585479            -0.000101165339501       
0.108471590085            -5.87793406819e-05       
0.112105241543            -2.62900354171e-06       
0.11585815735             5.53722802149e-05        
0.119734975466            0.000112301680146        
0.123740361649            0.000166174897241        
0.12787901837             0.000204885010493        
0.13215569599             0.000212917593317        
0.136575206818            0.000160408287349        
0.141142442728            0.000197203552823        
0.145862396946            0.000315741724072        
0.150740190681            0.000277595278456        
0.155781105232            0.000108644560762        
0.160990620295            4.30625450845e-05        
0.16637445917             0.000183173213326        
0.171938641739            0.000327482789436        
0.177689546125            0.000296344399322        
0.183633980194            0.000263869089407        
0.189779264267            0.000275733474486        
0.196133326787            0.000286565805097        
0.20270481513             0.000365960785732        
0.209503224373            0.000412204844995        
0.216539047654            0.000360779245453        
0.223823952825            0.000420100652021        
0.231370991552            0.000499576534751        
0.239194848901            0.000505936857049        
0.247312144046            0.00052951215935         
0.255741796227            0.000501325622465        
0.264505474904            0.000585718877096        
0.273628159809            0.000644183874598        
0.283138846116            0.000716855524342        
0.293071443735            0.000688421508101        
0.303465939869            0.000699226426518        
0.314369924102            0.000795106412423        
0.325840621233            0.000894566337812        
0.337947648731            0.000851594590988        
0.350776830416            0.000917736025897        
0.364435586748            0.00101001553232         
0.379060742598            0.00102883605246         
0.394830157106            0.0010988482028          
0.411980611714            0.00114754642043         
0.430836367032            0.00122262708537         
0.451856777738            0.0012891938795          
0.475719850869            0.00137057282098         
0.503477996886            0.00145949788984         
0.536869540107            0.00155620167694         
0.578992743194            0.00166907399259         
0.635873806359            0.00180559043719         
0.72009909248             0.00197497754082         
0.855840783252            0.00219196566819         
1.06428578203             0.00241298487848         
1.33911740278             0.00257474370517         
1.68584012686             0.00266521854862         
2.12234695705             0.00268764754946         
2.67187651687             0.00264922791789         
3.36369324426             0.00255939839796         
4.23463890268             0.0024363709082          
5.33109452436             0.00230358571246         
6.71145036939             0.00217876664748         
8.44921542002             0.00207276408885         
