k                         CCL nl error             
1.6837956832e-07          -6.72774336509e-06       
2.11977317384e-07         -6.7272679985e-06        
2.66863631579e-07         -6.72652842989e-06       
3.35961407279e-07         -6.72548646731e-06       
4.22950353005e-07         -6.72384777849e-06       
5.32462947326e-07         -6.72132155293e-06       
6.70331135227e-07         -6.71733582205e-06       
8.43896900454e-07         -6.71102371005e-06       
1.06240325292e-06         -6.70097632829e-06       
1.33748645267e-06         -6.68509907659e-06       
1.6837956832e-06          -6.66000963873e-06       
2.11977317384e-06         -6.62017289019e-06       
2.66863631579e-06         -6.55709512328e-06       
3.35961407279e-06         -6.45713530685e-06       
4.22950353005e-06         -6.29870779627e-06       
5.32462947326e-06         -6.04765061396e-06       
6.70331135227e-06         -5.6497475386e-06        
8.43896900454e-06         -5.01912280612e-06       
1.06240325292e-05         -4.01966937645e-06       
1.33748645267e-05         -2.43568957494e-06       
1.6837956832e-05          2.10975703172e-07        
2.11977317384e-05         2.39481084575e-07        
2.66863631579e-05         2.51587224867e-07        
3.35961407279e-05         2.76566139238e-07        
4.22950353005e-05         2.98849887132e-07        
5.32462947326e-05         3.50411238484e-07        
6.70331135227e-05         4.23084422189e-07        
8.43896900454e-05         5.34007515921e-07        
0.000106240325292         7.14362856651e-07        
0.000133748645267         9.98317381198e-07        
0.00016837956832          1.44754451449e-06        
0.000211977317384         2.15796668743e-06        
0.000266863631579         3.28402193693e-06        
0.000335961407279         5.0682193012e-06         
0.000422950353005         7.89461358725e-06        
0.000532462947326         1.23841083864e-05        
0.000670331135227         1.94763121439e-05        
0.000843896900454         3.08164693247e-05        
0.00106240325292          4.72411612315e-05        
0.00133748645267          2.65014890705e-05        
0.0016837956832           1.41805674125e-05        
0.00211977317384          6.73778075651e-06        
0.00266863631579          9.53340424675e-06        
0.00335961407279          -1.37438510498e-05       
0.00422950353005          -1.15100752998e-05       
0.00532462947326          2.45655187219e-05        
0.00670331135227          9.71227748372e-06        
0.00843896900454          6.15154686323e-06        
0.0106240325292           1.65491545675e-06        
0.0133748645263           -1.67004161321e-05       
0.0168379556969           5.86067347648e-06        
0.0211972343536           1.39921902732e-05        
0.0266424751535           2.70520044243e-05        
0.032639270619            5.62745132272e-06        
0.0371967360841           -2.53746083813e-05       
0.0406296963642           -4.89925092674e-05       
0.0435454391191           -6.22925149974e-05       
0.0461900694748           -6.68940331464e-05       
0.0486796121701           -7.09296484354e-05       
0.0510781102127           -4.45172374674e-05       
0.0534251412521           -2.54288405014e-05       
0.0557473044081           1.26988562062e-05        
0.0580636914127           7.34504642628e-05        
0.0603887636425           0.000121426498273        
0.0627339845564           0.000187776918713        
0.0651088031838           0.000249172274344        
0.0675212759619           0.000290231870911        
0.0699784757593           0.000311777527993        
0.0724867698345           0.000316080048985        
0.0750520138877           0.000283638833481        
0.077679690561            0.000215208387166        
0.0803750100581           0.000142692532674        
0.0831429842543           4.37129264443e-05        
0.0859884818256           -6.28312310004e-05       
0.0889162695199           -0.000144687835779       
0.0919310431544           -0.000217245886994       
0.0950374509173           -0.000250282558766       
0.098240110892            -0.000267046686924       
0.101543624276            -0.000275698088006       
0.104952585479            -0.000263005893839       
0.108471590085            -0.000233435137695       
0.112105241543            -0.000180094670066       
0.11585815735             -0.000134780055977       
0.119734975466            -9.34522674609e-05       
0.123740361649            -5.7152236504e-05        
0.12787901837             -2.86602252335e-05       
0.13215569599             -3.32541024431e-05       
0.136575206818            -0.000104456797767       
0.141142442728            -9.52924027722e-05       
0.145862396946            1.63164350585e-05        
0.150740190681            -4.00820801857e-05       
0.155781105232            -0.000230983259153       
0.160990620295            -0.00030973552545        
0.16637445917             -0.000190528944146       
0.171938641739            -6.17861076899e-05       
0.177689546125            -0.000123301908052       
0.183633980194            -0.000176355516271       
0.189779264267            -0.000181252401335       
0.196133326787            -0.000200997405655       
0.20270481513             -0.000147832001309       
0.209503224373            -0.000125529368223       
0.216539047654            -0.000199692055508       
0.223823952825            -0.000169975018448       
0.231370991552            -0.000119372920197       
0.239194848901            -0.00014660340533        
0.247312144046            -0.000149114889876       
0.255741796227            -0.000208308249005       
0.264505474904            -0.000159864716153       
0.273628159809            -0.000138704920539       
0.283138846116            -0.000101871060299       
0.293071443735            -0.000167339791326       
0.303465939869            -0.000194356474741       
0.314369924102            -0.000142945986285       
0.325840621233            -9.18555218953e-05       
0.337947648731            -0.000174154972805       
0.350776830416            -0.000159720122101       
0.364435586748            -0.000118571139261       
0.379060742598            -0.00014853051092        
0.394830157106            -0.000135865006834       
0.411980611714            -0.000144461217082       
0.430836367032            -0.000133480816232       
0.451856777738            -0.000133953040866       
0.475719850869            -0.000128152812715       
0.503477996886            -0.000121271831194       
0.536869540107            -0.000119140227598       
0.578992743194            -0.000114971151266       
0.635873806359            -0.000110059090221       
0.72009909248             -0.000104587974982       
0.855840783252            -9.22568557538e-05       
1.06428578203             -7.3381271966e-05        
1.33911740278             -4.80497812847e-05       
1.68584012686             -1.7365988551e-05        
2.12234695705             1.78556831593e-05        
2.67187651687             5.46235381804e-05        
3.36369324426             8.63682863237e-05        
4.23463890268             0.000110636287532        
5.33109452436             0.000127293793863        
6.71145036939             0.000136906655763        
8.44921542002             0.000140567288605        
