k                         pk_nl                    
7.86990007181e-06         151.566871875            
9.90761718869e-06         188.371105907            
1.24729510492e-05         234.1123301              
1.57025150359e-05         290.960669583            
1.97682952077e-05         361.611105962            
2.48868091848e-05         449.415050465            
3.13306365013e-05         558.535784614            
3.94429344592e-05         694.145563147            
4.96557125064e-05         862.668643837            
6.2512838315e-05          1072.08153973            
7.86990007181e-05         1332.28269125            
9.90761718869e-05         1655.54471514            
0.000124729510492         2057.06319153            
0.000157025150359         2555.61327687            
0.000197682952077         3174.31864462            
0.000248868091848         3941.52285813            
0.000313306365013         4891.72899605            
0.000394429344592         6066.5410759             
0.000496557125064         7515.50547751            
0.00062512838315          9296.69550993            
0.000786990007181         11476.7006666            
0.000990761718869         14129.1741975            
0.00124729510492          17330.8697748            
0.00157025150359          21155.6774288            
0.00197682952077          25661.9833249            
0.00248868091848          30875.6790158            
0.00313306365013          36766.2689188            
0.00394429344592          43030.651241             
0.00496557125064          49702.5792072            
0.0062512838315           56239.4069569            
0.00786990007181          61990.8273752            
0.00990761718869          66087.9623215            
0.0124729510488           67488.0737499            
0.0157025138746           65243.7119963            
0.0197677985487           59070.0898906            
0.0248438472043           50207.6805281            
0.030412087287            42248.8230012            
0.0346282696063           38040.3274772            
0.0378103410917           35714.3039891            
0.0405162882222           34117.064028             
0.0429722453938           32833.6268039            
0.0452850903016           31677.7182579            
0.0475139247925           30547.9458111            
0.0496953212789           29392.3309484            
0.0518538840143           28186.3517344            
0.0540072872634           26922.2322466            
0.0561689277948           25613.2859433            
0.058349431306            24280.7169134            
0.0605575606612           22953.307807             
0.0628007904955           21664.8955023            
0.0650856853547           20449.0218238            
0.0674181567726           19335.1166884            
0.0698036428044           18344.2766267            
0.0722472361998           17488.4366393            
0.0747537775408           16768.4697516            
0.0773279238516           16173.1710583            
0.0799741996419           15679.2584113            
0.0826970351223           15254.7674284            
0.0855007949068           14860.7194633            
0.0883897995901           14456.257865             
0.0913683419741           14005.1825518            
0.0944406993104           13485.2817407            
0.0976111426539           12889.9481512            
0.100883944244            12236.702782             
0.104263383711            11559.0064736            
0.107753753824            10899.9232123            
0.111359366463            10300.7700387            
0.115084559452            9792.17473946            
0.118933704873            9384.05931836            
0.122911219486            9064.64398819            
0.127021577844            8802.18846133            
0.131269328715            8556.08678322            
0.135659115399            8283.57776805            
0.140195700543            7958.22273079            
0.144883996075            7584.31863484            
0.149729098886            7191.5743668             
0.154736332959            6820.87828897            
0.159911298722            6502.10023214            
0.165259930482            6245.68532752            
0.170788563034            6039.38676048            
0.176504008706            5851.50671174            
0.182413646472            5650.20181847            
0.188525525173            5423.41933368            
0.194848483482            5181.0218478             
0.201392289979            4949.79198158            
0.208167807753            4751.07127279            
0.215187189244            4584.25288811            
0.222464108853            4432.3539402             
0.230014043221            4276.30947197            
0.237854612385            4110.86034298            
0.246005999482            3947.75675803            
0.254491472996            3799.59424539            
0.263338044455            3667.87052913            
0.272577307318            3541.79012764            
0.282246521664            3414.0333091             
0.292390037424            3287.54235863            
0.303061191883            3168.80830826            
0.314324884225            3057.3228475             
0.326261137237            2947.81011705            
0.338970133055            2839.03198041            
0.352579510022            2733.88175036            
0.367255235997            2631.59583248            
0.3832183407              2529.282915              
0.400771642417            2427.56001672            
0.42034434029             2325.35154194            
0.442570328276            2220.68808798            
0.468434302589            2112.03900154            
0.499564288479            1996.17307784            
0.538865287992            1868.34652687            
0.591994474247            1720.35175975            
0.670773099025            1538.42966068            
0.79781428839             1307.07477726            
0.992505292096            1042.96918567            
1.24883704539             795.444412482            
1.57218508089             582.944055922            
1.97926373447             411.118485014            
2.49174541196             280.313296228            
3.13692161884             185.837945792            
3.94915034077             120.460592952            
4.97168571899             76.7187938769            
6.25898149109             48.2031026364            
