k                         pk_nl                    
9.46492739288e-06         70.6041500574            
1.19156376157e-05         87.9184917863            
1.50008989921e-05         109.47885063             
1.88850129409e-05         136.326482538            
2.37748226934e-05         169.757400132            
2.99307284496e-05         211.386024317            
3.76805546387e-05         263.222135736            
4.74370077652e-05         327.767786879            
5.97196545351e-05         408.137552512            
7.51825906778e-05         508.207635269            
9.46492739288e-05         632.800587207            
0.000119156376157         787.913326608            
0.000150008989921         980.997289654            
0.000188850129409         1221.30002107            
0.000237748226934         1520.27696676            
0.000299307284496         1892.07979299            
0.000376805546387         2354.12204656            
0.000474370077652         2927.71455935            
0.000597196545351         3638.75124553            
0.000751825906778         4518.4038049             
0.000946492739288         5603.71829964            
0.00119156376157          6937.86660154            
0.00150008989921          8569.30545815            
0.00188850129409          10551.0525783            
0.00237748226934          12936.5984865            
0.00299307284496          15773.7148264            
0.00376805546387          18980.8973044            
0.00474370077652          22728.7956905            
0.00597196545351          26883.0022389            
0.00751825906778          31303.0452936            
0.00946492739288          35732.3291433            
0.0119156376157           39772.0541923            
0.0150008989895           42883.8240077            
0.0188850077008           44469.9312075            
0.0237732430213           44114.1929688            
0.0298282567294           42002.7571219            
0.03604390285             39543.3678031            
0.0405614279913           38027.2254288            
0.0440699541351           37041.1962451            
0.0471037531773           36286.9490407            
0.0498824840174           35636.3377625            
0.0525137649368           35022.5316717            
0.055058667312            34406.3091187            
0.0575557011942           33763.3619598            
0.06003115277             33080.6301093            
0.0625041268562           32353.2106645            
0.0649892470436           31584.7771262            
0.0674982096261           30784.8615483            
0.0700407304576           29969.5146107            
0.0726251491781           29157.2077909            
0.075258829683            28369.2375632            
0.0779484339843           27625.9300609            
0.0807001143939           26944.7893471            
0.0835196512672           26336.8531212            
0.0864125534036           25806.5230261            
0.0893841321784           25348.8972132            
0.0924395567798           24949.3878472            
0.0955838956002           24583.3624096            
0.0988221473344           24221.7753548            
0.102159264359            23830.5162889            
0.105600170319            23380.6761866            
0.109149773416            22852.455335             
0.112812976606            22243.1951719            
0.116594685734            21568.0484048            
0.12049981648             20859.2979665            
0.12453330096             20158.122393             
0.12870009471             19505.7435136            
0.13300518483             18931.3789178            
0.137453599955            18443.1688983            
0.142050422793            18024.5768327            
0.146800805894            17637.4975066            
0.151709991356            17233.1357123            
0.156783335136            16771.4460867            
0.162026336681            16228.697875             
0.16744467456             15618.5391339            
0.173044248869            14986.480148             
0.178831231205            14386.4538673            
0.184812123109            13850.9129979            
0.190993824043            13381.07169              
0.197383710153            12950.8956217            
0.203989725365            12517.1329099            
0.210820486764            12043.6617817            
0.217885406727            11528.1033143            
0.225194834979            10999.1514062            
0.232760224664            10493.7567311            
0.240594327759            10034.5590692            
0.248711426784            9610.55701762            
0.257127611906            9190.61695903            
0.265861115524            8755.91805487            
0.274932720363            8311.47892705            
0.284366262675            7880.69630879            
0.294189259879            7477.10525776            
0.304433702957            7093.619991              
0.315137069901            6714.52254184            
0.326343639864            6336.51565126            
0.33810622289             5970.3445593             
0.350488473935            5621.96301317            
0.36356804441             5285.90263059            
0.377440960542            4957.88835919            
0.392227843106            4640.08676401            
0.408082968487            4335.39586577            
0.425207854286            4041.35783925            
0.443872314674            3756.58040822            
0.464448372102            3482.38115058            
0.487467390388            3216.91053889            
0.513721570518            2959.28075981            
0.544455879234            2707.83212142            
0.581758313326            2459.8185551             
0.629418995205            2210.75528216            
0.694949705801            1952.58230417            
0.794107464923            1669.98029318            
0.954908641704            1342.80364838            
1.19352044106             994.673815565            
1.50220864724             692.307058489            
1.89116573536             461.010846431            
2.38083659805             297.538630458            
2.99729569461             187.96484646             
3.77337171661             117.04948073             
4.75039354218             72.1964426517            
5.98039114627             44.2500143482            
