k                         pk_nl                    
1.01361149621e-05         58.3088908651            
1.27606127027e-05         72.7084322588            
1.60646596015e-05         90.6639801084            
2.02242082041e-05         113.053700014            
2.54607696416e-05         140.972272117            
3.20532099057e-05         175.784963383            
4.03526004798e-05         219.194014666            
5.0800914176e-05          273.321560779            
6.39545617986e-05         340.813103108            
8.05140230484e-05         424.966055802            
0.000101361149621         529.889358497            
0.000127606127027         660.701196432            
0.000160646596015         823.773062941            
0.000202242082041         1027.02921301            
0.000254607696416         1280.31110235            
0.000320532099057         1595.81529413            
0.000403526004798         1988.61098484            
0.00050800914176          2477.23818654            
0.000639545617986         3084.38036629            
0.000805140230484         3837.58910733            
0.00101361149621          4769.99239474            
0.00127606127027          5920.81848545            
0.00160646596015          7335.13386341            
0.00202242082041          9063.80254191            
0.00254607696416          11161.1420853            
0.00320532099057          13680.4697874            
0.00403526004798          16542.0219237            
0.0050800914176           19955.5569171            
0.00639545617986          23816.6514721            
0.00805140230484          28038.251203             
0.0101361149621           32438.0856778            
0.0127606127027           36708.9447625            
0.0160646595984           40415.3192696            
0.0202242021486           43046.0123046            
0.0254589808969           44194.4097721            
0.0319391144668           43891.2094687            
0.0385619511496           43023.111229             
0.04336763757             42491.2553133            
0.0471061776062           42200.6808142            
0.0503418496298           42021.0063263            
0.0533069889822           41887.7909554            
0.0561156602107           41762.4833566            
0.0588326885356           41619.6655575            
0.0614989953428           41441.2987117            
0.0641425361474           41217.0598855            
0.0667836428397           40941.6647331            
0.0694378871315           40616.7929383            
0.0721177297273           40250.2425342            
0.0748335258317           39855.4506894            
0.0775941671232           39450.3566017            
0.0804075074176           39055.171314             
0.0832806538577           38692.0774123            
0.0862201713142           38380.0244519            
0.0892322289186           38133.6023085            
0.0923227068901           37958.6535854            
0.0954972754225           37852.972845             
0.0987614534692           37799.6085471            
0.102120652795            37772.3565861            
0.105580211076            37734.1128822            
0.10914541678             37643.8780207            
0.112821527885            37462.7243983            
0.116613786024            37163.4447628            
0.120527427346            36737.6522206            
0.124567691177            36201.5679509            
0.128739827434            35592.493245             
0.133049103668            34962.7429935            
0.137500812544            34365.6567348            
0.142100280546            33840.3318715            
0.14685287866             33396.9491205            
0.1517640358              33012.0577098            
0.156839255695            32630.6113105            
0.162084137988            32180.7571366            
0.167504404267            31607.5749479            
0.173105929773            30877.4824378            
0.178894781548            30011.7347579            
0.184877263802            29078.752657             
0.191059971393            28159.3817865            
0.197449852355            27301.7752291            
0.204054280624            26502.4882017            
0.210881140302            25718.2677382            
0.217938923113            24886.4789562            
0.225236841143            23956.3566024            
0.232784957505            22930.8940942            
0.24059433833             21862.0667086            
0.248677230461            20807.8159656            
0.257047270574            19799.6568322            
0.265719733138            18819.9076461            
0.274711827022            17821.055969             
0.284043053634            16781.8012536            
0.293735643831            15718.9251169            
0.303815096698            14671.1693678            
0.314310851677            13659.7510126            
0.325257137254            12672.4947707            
0.336694056563            11691.4841916            
0.348668995365            10717.9016812            
0.361238475612            9772.59195539            
0.374470635634            8864.74116495            
0.388448608775            7988.91016858            
0.403275218405            7143.94270588            
0.419079649393            6337.00939772            
0.436027170403            5574.28512908            
0.454333716316            4855.78587905            
0.474288498153            4183.75533329            
0.496290436749            3563.09413802            
0.520909580741            2995.42858641            
0.548996289879            2484.2573189             
0.581887868501            2032.85356283            
0.62182912055             1644.86503678            
0.672899000552            1324.24613522            
0.743189979822            1073.0395484             
0.849677392948            881.9562311              
1.0223841776              711.781813806            
1.27814566008             531.720672642            
1.60873931182             370.600670085            
2.02527990121             246.283022537            
2.54967632963             158.328507488            
3.20985232322             99.5258768292            
4.04096465781             61.6403894582            
5.08727309587             37.8087037546            
