k                         pk_nl                    
3.88906024159e-06         851.424774128            
4.89603676613e-06         1062.12659344            
6.16374510196e-06         1324.97072527            
7.75969534069e-06         1652.86081119            
9.76887765217e-06         2061.84994821            
1.2298288321e-05          2572.00566203            
1.54826276889e-05         3208.32048305            
1.94914734389e-05         4001.93135193            
2.45383112256e-05         4991.59346884            
3.08919035644e-05         6225.49039992            
3.88906024159e-05         7763.40704042            
4.89603676613e-05         9679.29151138            
6.16374510196e-05         12064.1652985            
7.75969534069e-05         15029.2130021            
9.76887765217e-05         18708.6556976            
0.00012298288321          23261.6362543            
0.000154826276889         28871.8573729            
0.000194914734389         35743.3309011            
0.000245383112256         44090.7621808            
0.000308919035644         54123.702609             
0.000388906024159         66022.0465907            
0.000489603676613         79894.3331389            
0.000616374510196         95713.3511154            
0.000775969534069         113241.343113            
0.000976887765217         131951.210011            
0.0012298288321           150970.398394            
0.00154826276889          169077.863644            
0.00194914734389          184747.329962            
0.00245383112256          196313.997278            
0.00308919035644          202185.238036            
0.00388906024159          201027.131357            
0.00489603676613          192040.53584             
0.00616374510196          175020.085652            
0.00775969534068          150580.615302            
0.00976887763828          120551.799313            
0.012298271971            88521.1500001            
0.0154793983747           59881.1165376            
0.0193446832468           40222.8236754            
0.0229284043848           31477.7571992            
0.0254926732035           28033.4697282            
0.0275523757172           25945.6795332            
0.0293660199476           24219.1301658            
0.0310441227129           22552.1272421            
0.0326431726113           20859.4189304            
0.0341962079079           19134.8797193            
0.0357245303118           17413.0357203            
0.0372429340087           15744.1195025            
0.0387623242822           14180.7180144            
0.0402911482324           12766.6963117            
0.0418362312819           11532.9238545            
0.0434032934045           10495.199296             
0.0449972819904           9654.61897528            
0.0466225943594           8997.2949222             
0.0482832310097           8499.74035812            
0.0499829037875           8125.62502154            
0.0517251137806           7835.21586285            
0.0535132083027           7583.53792128            
0.0553504230807           7328.0555578             
0.0572399137455           7032.83671565            
0.0591847794504           6676.23558272            
0.0611880806223           6255.10144754            
0.0632528523063           5783.39175245            
0.0653821142102           5291.5124375             
0.0675788783136           4814.44690816            
0.069846154749            4384.6190615             
0.0721869565585           4023.63328661            
0.0746043038609           3738.07164692            
0.0771012279168           3520.13211736            
0.0796807755608           3349.58258565            
0.0823460144415           3200.86470272            
0.0851000395089           3048.91017562            
0.0879459811762           2877.88241539            
0.0908870155788           2685.55653126            
0.0939263773546           2481.62925924            
0.0970673753634           2281.28630725            
0.100313411775            2106.85437966            
0.103668004966            1961.31705062            
0.107134816688            1839.88316756            
0.110717684021            1733.06252736            
0.114420656686            1629.34617345            
0.118248040388            1522.58493837            
0.122204447003            1416.86800479            
0.126294852626            1316.46953478            
0.130524664731            1223.08615628            
0.134899800075            1140.00052936            
0.139426775405            1066.59400783            
0.144112813677            996.780125619            
0.148965969266            929.59619733             
0.15399527674             865.847787593            
0.159210929212            805.514478755            
0.164624494227            750.530671234            
0.170249177793            699.345858334            
0.17610015089             651.819019937            
0.182194957949            606.626567588            
0.188554034234            563.738053432            
0.195201369818            524.227490976            
0.202165373776            487.224142024            
0.209480016221            452.09630571             
0.217186362866            419.212875498            
0.225334675186            388.143187294            
0.233987344043            358.920810908            
0.243223082733            331.299085498            
0.253143078298            304.992710185            
0.263880288577            280.064925235            
0.275613985243            256.280068251            
0.288593431562            233.46600996             
0.30317828427             211.42237235             
0.319911451559            189.974102552            
0.339659313213            168.794520448            
0.363902587952            147.585282634            
0.395389379863            125.870723255            
0.439680738738            103.207239403            
0.508367567653            79.388026945             
0.619343109647            56.5800910628            
0.777000228657            39.3657716997            
0.978112609084            27.9778862839            
1.23137041795             20.3298322603            
1.55020351014             15.0084117613            
1.95159059237             11.1752506003            
2.45690699016             8.33226756628            
3.09306264432             6.17858751596            
3.89393516321             4.52893604313            
4.90217392884             3.264817531              
6.17147133206             2.30567165313            
