k                         pk_nl                    
6.56334786553e-06         271.239460379            
8.26276541437e-06         337.429362707            
1.04022053518e-05         419.771425063            
1.30956006561e-05         522.207219567            
1.64863844487e-05         649.635783377            
2.07551283311e-05         808.156189659            
2.61291584811e-05         1005.35133901            
3.28946616006e-05         1250.65105348            
4.14119254014e-05         1555.77788677            
5.21345252391e-05         1935.29971586            
6.56334786553e-05         2407.30871851            
8.26276541437e-05         2994.25239841            
0.000104022053518         3723.93990345            
0.000130956006561         4630.74232427            
0.000164863844487         5756.99025177            
0.000207551283311         7154.54186855            
0.000261291584811         8886.44515134            
0.000328946616006         11028.5539016            
0.000414119254014         13670.8889617            
0.000521345252391         16918.4233347            
0.000656334786553         20890.5836566            
0.000826276541437         25717.9257548            
0.00104022053518          31534.1954773            
0.00130956006561          38462.5429552            
0.00164863844487          46593.2535987            
0.00207551283311          55951.5232254            
0.00261291584811          66455.8718228            
0.00328946616006          77867.4523315            
0.00414119254014          89167.9886366            
0.00521345252391          100553.410041            
0.00656334786553          110634.075992            
0.00826276541437          118154.534099            
0.0104022053518           121721.170509            
0.0130956005601           120077.475935            
0.0164863097485           112707.42684             
0.020744609486            100596.70654             
0.0257736504145           87221.7046004            
0.0300358651213           78144.7502268            
0.0331230516085           72737.7722746            
0.0356652946106           68793.2707057            
0.0379334632813           65520.6426062            
0.0400479972765           62598.5384065            
0.0420725144332           59870.5931696            
0.0440451050727           57263.1819609            
0.0459907620048           54745.5453443            
0.0479270840186           52307.763416             
0.0498671917215           49957.5000193            
0.0518213462006           47709.1973278            
0.0537979073938           45580.4977751            
0.0558039315613           43589.6633399            
0.0578455597524           41745.7558393            
0.0599282792795           40055.2304626            
0.0620571048235           38512.6486535            
0.0642367068626           37104.7405477            
0.0664715044997           35808.3413706            
0.0687657335664           34593.6322374            
0.071123497148            33428.2500807            
0.0735488033455           32281.6723497            
0.0760455936166           31127.0553035            
0.0786177640793           29950.0323444            
0.0812691815282           28750.0279724            
0.0840036954984           27537.5677403            
0.0868251474304           26338.0909217            
0.0897373778041           25179.9802631            
0.0927442319916           24090.7123508            
0.0958495654933           23088.5869963            
0.0990572491766           22178.2907955            
0.102371175102            21348.0006071            
0.105795263505            20575.6571655            
0.10933347148             19833.1459111            
0.112989803925            19096.4542978            
0.116768327269            18352.0635377            
0.120673186537            17603.5346648            
0.124708626279            16863.0590716            
0.128879015907            16156.0777277            
0.133188880032            15498.5671005            
0.137642934364            14892.5792796            
0.142246127881            14329.3937513            
0.147003692               13791.5432313            
0.151921197642            13264.1288001            
0.157004621296            12745.9239222            
0.162260421407            12244.8867073            
0.1676956268              11765.2075032            
0.17331793932             11310.3887514            
0.179135853471            10883.0031994            
0.185158796691            10475.8115728            
0.191397294987            10082.5856323            
0.19786317009             9703.29179391            
0.204569776297            9337.66023853            
0.211532287753            8989.04499046            
0.218768050636            8656.61490898            
0.226297019727            8337.01822845            
0.234142306               8029.85790181            
0.242330872098            7732.85099146            
0.250894427494            7447.57808587            
0.259870597255            7172.5565609             
0.269304471894            6906.79449104            
0.279250697783            6648.60567231            
0.289776350069            6398.22685068            
0.300964964563            6154.14906366            
0.312922331176            5915.06757794            
0.325785044526            5680.07553446            
0.339733517342            5447.57420553            
0.355012501487            5215.79621086            
0.371964814747            4982.49605149            
0.391089531061            4744.76551647            
0.413148297887            4498.54233293            
0.439373100029            4237.81668821            
0.471904636908            3952.97788267            
0.514792007556            3627.964027              
0.576355577908            3235.29159039            
0.673606524293            2736.73731807            
0.828589844594            2139.52328386            
1.04132270246             1567.36652333            
1.31091257056             1096.98623086            
1.65034101439             738.947365925            
2.07765624107             482.702085146            
2.61561423885             307.958880545            
3.29286323274             193.042492501            
4.14546920126             119.454113564            
5.21883652128             73.2275471711            
