k                         pk_nl                    
6.81591026295e-06         169.748588856            
8.58072263454e-06         211.4930852              
1.08024897762e-05         263.50336924             
1.35995288899e-05         328.303998854            
1.71207925079e-05         409.037364458            
2.15538007582e-05         509.621488178            
2.71346274953e-05         634.935195716            
3.41604720934e-05         791.054196128            
4.30054863973e-05         985.542594414            
5.41406996721e-05         1227.81349857            
6.81591026295e-05         1529.57303236            
8.58072263454e-05         1905.36315422            
0.000108024897762         2373.21841821            
0.000135995288899         2955.44683125            
0.000171207925079         3679.5335638             
0.000215538007582         4579.14324263            
0.000271346274953         5695.15969719            
0.000341604720934         7076.65476074            
0.000430054863973         8781.63124497            
0.000541406996721         10877.3176582            
0.000681591026295         13439.5456254            
0.000858072263454         16550.1590493            
0.00108024897762          20290.9031481            
0.00135995288899          24733.8818509            
0.00171207925079          29925.4536567            
0.00215538007582          35863.9068134            
0.00271346274953          42471.3444809            
0.00341604720934          49556.434603             
0.00430054863973          56605.6509557            
0.00541406996721          63368.5709786            
0.00681591026295          68961.7502207            
0.00858072263454          72416.2222443            
0.0108024897761           72622.6879618            
0.0135995287439           68639.2528525            
0.0171206895517           60302.0759853            
0.0215404070765           49117.2915157            
0.0267132327607           38895.4349221            
0.0310079274669           33455.0039904            
0.0341351427355           30849.2151825            
0.0367246329489           29237.3338298            
0.0390417247436           28015.6921549            
0.0412055453756           26940.1186681            
0.0432794980931           25887.0623618            
0.0453017511075           24794.1172423            
0.0472974507276           23636.9499281            
0.049284361218            22410.3003819            
0.051275761998            21131.5855031            
0.0532820619436           19828.1591195            
0.0553117579978           18534.2570539            
0.0573720342174           17287.1087428            
0.059469152027            16122.3602806            
0.0616087133208           15069.3088041            
0.0637958429389           14148.9723071            
0.06603531821             13371.7520879            
0.0683316626641           12735.8541901            
0.070689214834            12226.7737075            
0.0731121793198           11820.5842449            
0.0756046649663           11482.6207418            
0.0781707135198           11174.6121606            
0.0808143211689           10855.4844372            
0.0835394547401           10490.0062459            
0.0863500638995           10056.7614533            
0.0892500904282           9551.46284781            
0.0922434754594           8990.57953646            
0.095334165433            8405.54881078            
0.0985261174551           7838.2775058             
0.10182330469             7326.98001351            
0.105229722388            6898.77585181            
0.108749395121            6562.91067732            
0.112386385807            6308.26714679            
0.11614480707             6106.09268118            
0.120028835494            5920.14419714            
0.124042729324            5714.15554571            
0.128190850159            5463.6164742             
0.132477689215            5170.28314683            
0.136907898719            4859.50245818            
0.141486329078            4565.60986544            
0.146218072496            4314.33133996            
0.151108513825            4114.5587943             
0.156163389581            3957.49434492            
0.161388856239            3818.82869554            
0.166791569214            3672.15514101            
0.172378774302            3505.34193869            
0.178158413819            3325.81874155            
0.184139250378            3153.07114408            
0.190331012043            3004.67359877            
0.196744563808            2882.21878957            
0.203392111787            2772.94900413            
0.210287448635            2662.45808733            
0.217446251391            2545.07150533            
0.224886446817            2428.59175873            
0.232628664535            2322.74009853            
0.24069680576             2229.63344984            
0.249118766113            2141.97995403            
0.257927366627            2053.82945901            
0.267161570245            1966.47201173            
0.276868096336            1884.55801537            
0.287103600331            1808.23943964            
0.297937672325            1734.34133587            
0.309457050212            1661.16536629            
0.321771681422            1590.56711544            
0.335023682799            1522.70637492            
0.349401000216            1455.46282729            
0.365158991369            1389.05164783            
0.382655980081            1323.12550822            
0.402414767539            1256.40312268            
0.425235380327            1188.22190691            
0.452416229635            1116.85902939            
0.486222685745            1040.10660469            
0.530959439208            954.167322181            
0.595501112583            852.988591735            
0.697863228982            729.37540234             
0.860211750465            588.979250324            
1.0813700784              458.76102489             
1.36133615137             348.628285304            
1.71382057736             257.581097467            
2.15757227604             184.517430923            
2.7162225661              128.155791929            
3.41952161255             86.5007843752            
4.30492265421             56.9337410567            
5.4195765252              36.6797189668            
